mtype,tokens,label
FUNC,"['f', '(', 'x', ')', '=', '\\frac', '{', 'x', '}', '{', '1', '-', 'x', '^', '2', '}']",0
FUNC,"['f', '(', 'x', ')', '=', '5', 'x']",0
FUNC,"['g', '\\circ', 'f']",0
FUNC,"['f']",0
SET,"['(', 'A', ')']",0
FUNC,"['f', ':', '\\mathbb{Z}', '\\rightarrow', '\\mathbb{Z}']",0
FUNC,"['f', ':', '[', '0', ',', '1', ']', '\\to', '(', '0', ',', '1', ')']",0
FUNC,"['f']",0
SCAL,"['0']",0
FUNC,"['f', ':', 'A', '\\to', 'B']",0
FUNC,"['f']",0
FUNC,"['g', ':', 'A', '^', 'x', '\\to', 'A', '^', 'y']",0
SET,"['\\mathbb', 'Q']",0
FUNC,"['f', ':', 'A', '\\rightarrow', 'B']",0
FUNC,"['f', ':', 'X', '\\rightarrow', 'Y']",0
SET,"['I', '\\times', 'J']",0
SET,"['\\{', 'x', ',', 'y', '\\}']",0
FUNC,"['f']",0
SCAL,"['0']",0
SET,"['A', '\\times', 'B']",0
FUNC,"['k']",0
FUNC,"['f']",0
FUNC,"['f', '(', 'x', ')', '=', 'x']",0
FUNC,"['f']",0
FUNC,"['f', ':', 'E', '\\to', '\\{', '0', ',', '1', ',', '2', '\\}']",0
FUNC,"['W']",0
FUNC,"['f', ':', 'X', '\\rightarrow', 'Y']",0
SET,"['\\{', '1', ',', '2', ',', '2', '\\}']",0
FUNC,"['f', ':', 'B', '\\rightarrow', 'A', '\\times', 'B']",0
FUNC,"['f', '(', 'n', ')', '=', 'n']",0
SET,"['J', '\\times', 'K']",0
SET,"['\mathbb{N}']",0
FUNC,"['f']",0
FUNC,"['f', ':', 'X', '\\to', 'Y']",0
FUNC,"['h', ':', '\\mathbb', 'R', '\\to', 'F']",0
SET,"['(', 'A', '^', 'B', ')', '^', 'C']",0
FUNC,"['g']",0
FUNC,"['f']",0
FUNC,"['g']",0
FUNC,"['g']",0
SET,"['A', '\\cap', 'B']",0
SET,"['A', '\\cap', 'B']",0
FUNC,"['f', '(', 'x', ')', '=', '2', 'x', '-', '2']",0
SCAL,"['1']",0
SET,"['X', '^', '{', '[', 'n', ']', '}']",0
SET,"['\\{', 'a', ',', 'b', '\\}']",0
SET,"['\\{', 'x', '\\}']",0
FUNC,"['h', ':', '\\mathbb{N}', '\\to', 'A', '\\times', 'B']",0
SCAL,"['n', '+', '1']",0
FUNC,"['f', ':', 'X', '\\to', 'X']",0
FUNC,"['g']",0
FUNC,"['f']",0
FUNC,"['f']",0
FUNC,"['f', ':', '\\mathbb{N}', '\\to', 'F']",0
FUNC,"['f', ':', '[', '0', ',', '1', ']', '\\rightarrow', '\\mathbb{R}']",0
FUNC,"['f', ':', 'U', '\\rightarrow', 'U']",0
FUNC,"['g', '(', 'x', ',', 'y', ')', '=', '\\frac', '{', '1', '}', '{', '2', '}', '(', 'x', '-', '1', ')', 'x', '+', 'y']",0
FUNC,"['f', ':', 'A', '\\rightarrow', 'B']",0
FUNC,"['f', ':', 'U', '\\rightarrow', 'V']",0
FUNC,"['f', ':', 'X', '\\rightarrow', 'Y']",0
SET,"['\\{', '2', ',', '3', ',', '5', ',', '6', ',', '9', ',', '1', '\\}']",0
SCAL,"['1', '/', '1']",0
SET,"['\\{', '1', '\\}']",0
FUNC,"['f', ':', 'A', '\\rightarrow', 'B']",0
SET,"['\\{', '1', ',', '2', ',', '3', '\\}']",0
SCAL,"['2']",0
FUNC,"['h']",0
SET,"['\mathbb{N}']",0
FUNC,"['f']",0
FUNC,"['f', ':', 'X', '\\rightarrow', 'Y']",0
FUNC,"['f', '\\circ', 'g']",0
SET,"['\\{', 'B', '\\}']",0
FUNC,"['f']",0
SET,"['\\mathbb', 'N']",0
FUNC,"['f', ':', 'A', '\\to', 'B']",0
FUNC,"['f']",0
FUNC,"['f']",0
SET,"['A', '^', '2']",0
SET,"['A', '^', 'B']",0
FUNC,"['f']",0
FUNC,"['m', ':', '\\mathbb{N}', '\\to', 'A']",0
FUNC,"['f', '\\colon', 'A', '\\to', 'A']",0
FUNC,"['f', ':', 'S', '\\to', 'S']",0
FUNC,"['g']",0
FUNC,"['F']",0
FUNC,"['f', '\\colon', 'C', '\\to', 'X']",0
FUNC,"['i', ':', '\\mathbb{N}', '\\rightarrow', 'X']",0
FUNC,"['h', ':', 'C', '\\to', 'A']",0
FUNC,"['f', ':', '\\mathbb{Z}', '\\rightarrow', '\\mathbb{Z}']",0
SET,"['P', '(', 'm', ')']",0
SET,"['(', '0', ',', '1', ')']",0
FUNC,"['f']",0
FUNC,"['f', '(', '1', ')', '=', 'a']",0
FUNC,"['g', '\\circ', 'f']",0
SET,"['(', 'c', ',', 'd', ')']",0
FUNC,"['f', ':', '\\mathbb{R}', '\\to', '\\mathbb{R}']",0
FUNC,"['f', ':', 'A', '\\to', '\\mathbb', 'N']",0
FUNC,"['h', ':', 'Y', '\\to', 'X']",0
FUNC,"['i', ':', 'A', '\\to', 'A']",0
FUNC,"['f']",0
FUNC,"['h']",0
FUNC,"['g', ',', 'h', '\\colon', 'B', '\\to', 'C']",0
SCAL,"['1']",0
FUNC,"['f', ':', 'A', '\\to', '\\varnothing']",0
SET,"['A', '\\times', 'A']",0
FUNC,"['g']",0
FUNC,"['f']",0
FUNC,"['h', ':', '\\mathbb{Z}', '\\rightarrow', '\\mathbb{Z}', '\\times', '\\mathbb{Z}']",0
SET,"['\\{', 'a', ',', 'a', '\\}']",0
FUNC,"['g']",0
FUNC,"['h']",0
FUNC,"['f']",0
FUNC,"['f', ':', 'A', '\\rightarrow', 'B']",0
SCAL,"['4']",0
SET,"['\\{', '7', '\\}']",0
FUNC,"['R']",0
FUNC,"['f', ':', 'A', '\\rightarrow', 'B']",0
SET,"['A', '\\times', 'A']",0
FUNC,"['f']",0
FUNC,"['f']",0
FUNC,"['f']",0
FUNC,"['f']",0
FUNC,"['f', ':', '\\mathbb{R}', '\\rightarrow', '\\mathbb{R}']",0
FUNC,"['g']",0
FUNC,"['f', ':', 'X', '\\to', 'Y']",0
FUNC,"['f', '\\colon', '\\varnothing', '\\to', '\\varnothing']",0
FUNC,"['f']",0
SET,"['A', '\\cup', 'B']",0
FUNC,"['f']",0
SET,"['(', '0', ',', '1', ')']",0
FUNC,"['f', ':', 'A', '\\to', 'B']",0
SET,"['2', '^', 'A']",0
SCAL,"['1']",0
FUNC,"['f']",0
SET,"['\\{', '1', '\\}']",0
FUNC,"['f']",0
SET,"['A', '^', 'B']",0
FUNC,"['g', ':', 'B', '\\to', 'A']",0
SET,"['A', '\\times', 'B']",0
FUNC,"['h']",0
FUNC,"['f', ':', 'A', '\\rightarrow', 'B']",0
FUNC,"['f', ':', 'X', '\\to', 'Y']",0
FUNC,"['g', ':', 'B', '\\to', 'D']",0
FUNC,"['f']",0
FUNC,"['g', ':', 'B', '\\to', 'A']",0
FUNC,"['f', '\\colon', '\\{', 'a', ',', 'b', '\\}', '\\to', 'X', '\\cup', 'Y']",0
SET,"['\\{', '0', ',', '2', '\\}']",0
FUNC,"['h', ':', '(', '0', ',', '1', ')', '\\to', '(', '0', ',', '1', ']']",0
SCAL,"['a', '+', '0', 'i']",0
FUNC,"['G']",0
FUNC,"['m', ':', 'Y', '\\to', 'Z']",0
FUNC,"['g', ':', 'X', '\\rightarrow', 'Y']",0
FUNC,"['B']",0
SET,"['A', '\\times', 'B']",0
SET,"['2', '^', 'A']",0
FUNC,"['g']",0
FUNC,"['f']",0
FUNC,"['g']",0
SCAL,"['5']",0
FUNC,"['f', ':', '(', '0', ',', '1', ')', '\\rightarrow', '\\mathbb', 'R']",0
SCAL,"['1']",0
FUNC,"['a']",0
SET,"['\mathbb{Z}']",0
SET,"['\\mathbb{Z}', '^', '3']",0
FUNC,"['f', '(', 'x', ')', '=', '2', 'x']",0
SET,"['\\mathbb', 'N']",0
SCAL,"['3']",0
FUNC,"['f', ':', 'A', '\\rightarrow', 'R']",0
FUNC,"['f']",0
SET,"['C', '^', 'c']",0
SET,"['(', 'x', ',', 'y', ')']",0
SCAL,"['1']",0
FUNC,"['h', '\\colon', '\\mathbb', 'N', '\\to', '\\mathbb', 'X']",0
SET,"['\mathbb{N}']",0
FUNC,"['F']",0
SET,"['\\mathbb', 'N']",0
SET,"['I', '\\cap', 'C']",0
FUNC,"['f']",0
FUNC,"['n']",0
FUNC,"['g', ':', 'Y', '\\to', 'Y']",0
FUNC,"['F']",0
FUNC,"['f', '(', 'x', ')', '=', '1', '/', 'x']",0
FUNC,"['C']",0
FUNC,"['f', ':', 'A', '\\rightarrow', 'B']",0
FUNC,"['f', '\\circ', 'g']",0
FUNC,"['g']",0
FUNC,"['f']",0
FUNC,"['f']",0
FUNC,"['A']",0
FUNC,"['f', '\\colon', 'A', '\\to', 'B']",0
FUNC,"['A']",0
FUNC,"['f', ':', '\\mathbb{N}', '\\to', '\\mathbb{N}']",0
SET,"['A', '\\cap', 'B', '^', 'c']",0
SET,"['P', '\\cap', 'Q']",0
FUNC,"['f']",0
SET,"['X', '\\times', 'Y']",0
SET,"['\\{', 'u', ',', 'v', '\\}']",0
SET,"['\mathbb{Q}']",0
SET,"['S', '^', 'R']",0
FUNC,"['f', ':', 'A', '\\rightarrow', 'B']",0
SET,"['\\{', '1', ',', '2', ',', '3', '\\}']",0
FUNC,"['F']",0
FUNC,"['f']",0
FUNC,"['f']",0
FUNC,"['F']",0
SCAL,"['1']",0
SET,"['\\{', 'a', '\\}']",0
SET,"['\\mathbb', 'N']",0
SET,"['\\{', '1', ',', '2', ',', '3', ',', '4', ',', '5', '\\}']",0
FUNC,"['f']",0
FUNC,"['f']",0
FUNC,"['f']",0
FUNC,"['f']",0
SET,"['(', '0', ',', '1', ')']",0
FUNC,"['f']",0
FUNC,"['f']",0
FUNC,"['f']",0
SCAL,"['(', '1', ')']",0
FUNC,"['g']",0
FUNC,"['g']",0
FUNC,"['g', ':', 'X', '\\cup', 'X', '^', '3', '\\rightarrow', 'X', '^', '2', '\\cup', 'X', '^', '4']",0
FUNC,"['a', ':', '\\{', '1', ',', '1', ',', '1', ',', '1', ',', '1', ',', '1', ',', '1', ',', '1', ',', '2', '\\}', '\\to', '\\mathbb{Z}']",0
FUNC,"['f', ':', 'S', '\\to', '\\{', '0', ',', '1', '\\}']",0
FUNC,"['g', '\\colon', 'B', '\\to', 'A']",0
FUNC,"['f', ':', '\\mathbb{N}', '\\to', '\\mathbb{Q}']",0
FUNC,"['f']",0
SCAL,"['\\frac', '{', '1', '}', '{', '2', '}']",0
FUNC,"['f']",0
SCAL,"['0']",0
FUNC,"['g']",0
FUNC,"['T']",0
SET,"['\\mathbb', 'Z']",0
SCAL,"['f', '(', 'k', ')']",0
FUNC,"['f', ':', 'A', '\\rightarrow', 'B']",0
FUNC,"['f', '(', 'x', ')', '=', 'x', '^', '2']",0
SET,"['A', '(', 'i', ')']",0
FUNC,"['g']",0
FUNC,"['f']",0
FUNC,"['f', '\\colon', 'S', '\\to', '\\mathbb', 'Q']",0
FUNC,"['f', ':', 'X', '\\to', 'Y']",0
SET,"['\\mathbb', 'N']",0
FUNC,"['f', ':', 'X', '\\rightarrow', 'Y']",0
FUNC,"['f', '\\colon', 'X', '\\to', 'Y']",0
FUNC,"['f', '(', 'x', ')', '=', '\\dfrac', '{', 'x', '-', 'a', '}', '{', 'b', '-', 'a', '}']",0
FUNC,"['f', ':', 'A', '\\rightarrow', 'B']",0
FUNC,"['f']",0
FUNC,"['f', ':', 'X', '\\to', 'Y']",0
FUNC,"['f']",0
SET,"['\mathbb{Q}']",0
FUNC,"['g', '\\circ', 'f']",0
FUNC,"['f']",0
FUNC,"['f']",0
FUNC,"['f', '(', 'k', ')', '=', '\\frac', '{', 'n', '}', '{', '2', '^', 'k', '}']",0
FUNC,"['f']",0
FUNC,"['f']",0
FUNC,"['f']",0
FUNC,"['h', ':', '\\mathbb{N}', '\\rightarrow', 'S']",0
FUNC,"['f', '\\colon', '\\mathbb{R}', '\\to', '\\mathbb{R}']",0
FUNC,"['A']",0
SCAL,"['0']",0
FUNC,"['f', ':', 'X', '\\rightarrow', 'Y']",0
FUNC,"['H', ':', '\\mathbb{N}', '\\times', '\\mathbb{N}', '\\to', '\\mathbb{N}']",0
SET,"['F', '(', 'a', ')']",0
FUNC,"['f', ':', '\\mathbb{Q}', '\\to', '\\mathbb{R}']",0
FUNC,"['f', ':', 'A', '\\to', 'B']",0
FUNC,"['f']",0
SET,"['2', '^', '\\mathbb', 'N']",0
SET,"['\\{', '0', '\\}']",0
FUNC,"['f', ':', 'N', '\\rightarrow', '[', '0', ',', '1', ']']",0
FUNC,"['f']",0
FUNC,"['f']",0
FUNC,"['B']",0
FUNC,"['f']",0
FUNC,"['i', '\\colon', 'S', '\\cap', 'T', '\\to', 'S', '\\cap', 'T']",0
FUNC,"['f', '(', 'x', ')', '=', 'x']",0
FUNC,"['h', ':', '\\mathbb{Q}', '\\to', '\\mathbb{R}']",0
FUNC,"['f', ':', 'S', '\\rightarrow', '\\mathbb{N}']",0
FUNC,"['f', ':', 'A', '\\to', 'B']",0
FUNC,"['h', ':', 'A', '^', 'B', '\\to', 'A', '^', 'C']",0
FUNC,"['f', ':', 'X', '\\to', 'X']",0
SET,"['\\{', 'a', ',', 'b', '\\}']",0
SET,"['\\{', 'a', ',', 'a', ',', 'b', '\\}']",0
SCAL,"['2']",0
FUNC,"['A', ':', 'N', '^', '2', '\\rightarrow', 'N']",0
FUNC,"['G']",0
FUNC,"['f']",0
SET,"['(', 'a', ',', 'b', ')']",0
FUNC,"['S', ':', 'N', '\\rightarrow', 'N']",0
FUNC,"['g']",0
SCAL,"['1']",0
FUNC,"['g', ':', '(', '0', ',', '1', ')', '\\to', '(', 'a', ',', 'b', ')']",0
FUNC,"['f', ':', 'A', '\\to', 'B']",0
FUNC,"['f', ':', '\\mathbb{N}', '\\rightarrow', '[', '0', ',', '1', ']']",0
FUNC,"['u']",0
FUNC,"['f', ':', 'Y', '\\to', 'X']",0
SCAL,"['2']",0
SET,"['X', '\\cup', 'Y']",0
FUNC,"['v']",0
SCAL,"['0']",0
FUNC,"['f', ':', 'B', '\\to', 'A']",0
FUNC,"['g', ':', 'Z', '\\to', 'Y']",0
FUNC,"['g']",0
FUNC,"['f']",0
FUNC,"['f']",0
SET,"['\\{', '0', ',', '1', '\\}']",0
FUNC,"['f', ':', 'A', '\\rightarrow', 'B']",0
FUNC,"['g']",0
SET,"['(', 'x', ',', 'y', ')']",0
FUNC,"['f', ':', 'A', '\\times', 'A', '\\rightarrow', '\\mathbb', 'R']",0
FUNC,"['F', ':', 'O', 'n', '\\rightarrow', 'O', 'n']",0
FUNC,"['f']",0
FUNC,"['g', ':', '\\mathbb{N}', '\\times', '\\mathbb{N}', '\\to', '\\mathbb{N}']",0
SET,"['[', '0', ',', '3', ']']",0
SCAL,"['2', 'n']",0
FUNC,"['h']",0
FUNC,"['f', ':', 'A', '\\to', 'B']",0
FUNC,"['R']",0
SCAL,"['1']",0
FUNC,"['u']",0
FUNC,"['g']",0
FUNC,"['h']",0
SCAL,"['0']",0
SET,"['\\{', '1', ',', '2', '\\}']",0
FUNC,"['g']",0
SCAL,"['8']",0
FUNC,"['g']",0
FUNC,"['f', '\\colon', 'X', '\\to', 'Y']",0
FUNC,"['f', ':', 'X', '\\rightarrow', 'Y']",0
FUNC,"['F', ':', '\\mathbb{N}', '\\to', 'X']",0
FUNC,"['g', '\\circ', 'f']",0
SCAL,"['1']",0
FUNC,"['f', '\\colon', '[', 'a', ',', 'b', ']', '\\rightarrow', '(', 'a', ',', 'b', ')']",0
FUNC,"['f']",0
FUNC,"['f']",0
SCAL,"['2', '^', 'm', 'q']",0
FUNC,"['S']",0
FUNC,"['f']",0
FUNC,"['f', ':', 'A', '\\rightarrow', '\\{', '0', ',', '1', '\\}']",0
FUNC,"['g']",0
FUNC,"['f', ':', 'A', '\\to', 'B']",0
FUNC,"['j']",0
FUNC,"['f', ':', 'A', '\\to', '\\mathbb', 'N']",0
SET,"['\\{', 'a', ',', 'a', '\\}']",0
FUNC,"['g']",0
FUNC,"['f']",0
FUNC,"['f']",0
FUNC,"['f', ':', 'X', '\\to', 'Y']",0
SCAL,"['5']",0
FUNC,"['f']",0
SCAL,"['0']",0
SCAL,"['\\frac', '{', 'p', '}', '{', 'a', '}']",0
SCAL,"['m', '/', 'n']",0
SCAL,"['2']",0
FUNC,"['f', ':', '\\mathbb', 'R', '^', '2', '\\to', '\\mathbb', 'R', '^', '2']",0
SCAL,"['2']",0
SCAL,"['1']",0
FUNC,"['F', ':', '\\mathbb{R}', '^', '2', '\\to', '\\mathbb{R}', '^', '2']",0
SCAL,"['-', '\\frac', '{', '1', '}', '{', '4', 'i', '}']",0
FUNC,"['h']",0
FUNC,"['f']",0
FUNC,"['g']",0
FUNC,"['g']",0
FUNC,"['A']",0
FUNC,"['E']",0
FUNC,"['F']",0
FUNC,"['f']",0
FUNC,"['f']",0
FUNC,"['H']",0
FUNC,"['R']",0
SCAL,"['9']",0
SCAL,"['2']",0
SET,"['A', '^', 'B']",0
FUNC,"['f', ':', 'U', '\\to', 'U']",0
FUNC,"['f']",0
SET,"['\mathbb{N}']",0
FUNC,"['f', '(', 'x', ')', '=', '-', 'x', '^', '2', '+', '1']",0
FUNC,"['f']",0
FUNC,"['f']",0
FUNC,"['f', ':', 'X', '\\rightarrow', 'Y']",0
SCAL,"['-', '1']",0
FUNC,"['s']",0
FUNC,"['I', ':', 'R', '^', 'n', '\\times', 'R', '^', 'n', '\\times', 'R', '^', 'n', '\\rightarrow', 'R']",0
SCAL,"['1']",0
FUNC,"['A']",0
SCAL,"['\\dfrac', '{', '2', '}', '{', '1', '}']",0
SCAL,"['1', '1']",0
FUNC,"['f', '\\colon', '\\mathbb', 'N', '\\to', '\\mathbb', 'R']",0
SCAL,"['-', '(', 'n', '-', '1', ')']",0
FUNC,"['s']",0
FUNC,"['f', ':', 'R', '\\to', 'E', '^', '3']",0
SCAL,"['1']",0
FUNC,"['d']",0
FUNC,"['s', ':', 'E', '\\rightarrow', 'E']",0
FUNC,"['f']",0
FUNC,"['n']",0
FUNC,"['d', ':', 'X', '\\times', 'Y', '\\to', '\\mathbb', 'R']",0
SCAL,"['1']",0
SCAL,"['s', '^', '3']",0
FUNC,"['f']",0
FUNC,"['A', ':', 'X', '\\rightarrow', 'Y']",0
FUNC,"['f']",0
FUNC,"['D']",0
SCAL,"['1']",0
FUNC,"['T', '\\circ', 'R']",0
FUNC,"['K']",0
SCAL,"['1']",0
FUNC,"['d', ':', '\\mathbb', 'R', '^', '3', '\\times', '\\mathbb', 'R', '^', '3', '\\rightarrow', '\\mathbb', 'R']",0
FUNC,"['f']",0
FUNC,"['p', ':', 'R', '^', 'n', '\\rightarrow', 'T', '^', 'n']",0
SCAL,"['\\frac', '{', 'a', '}', '{', 'b', '}', '+', '\\frac', '{', 'c', '}', '{', 'd', '}', '+', '\\frac', '{', 'm', '}', '{', 'n', '}']",0
SCAL,"['5']",0
FUNC,"['f', ':', '\\mathbb', 'E', '\\to', '\\mathbb', 'R', '^', '2']",0
SCAL,"['1']",0
FUNC,"['f']",0
FUNC,"['f', '\\colon', '\\mathbb', 'N', '\\to', '\\mathbb', 'R']",0
SCAL,"['0']",0
SCAL,"['d', '(', 't', ')']",0
FUNC,"['f']",0
FUNC,"['g']",0
FUNC,"['M']",0
FUNC,"['f']",0
FUNC,"['f', ':', 'D', '\\rightarrow', '\\mathbb{R}']",0
FUNC,"['F', ':', 'P', '\\to', 'P']",0
FUNC,"['f']",0
SCAL,"['4']",0
SCAL,"['1', '/', 'x']",0
SET,"['\\{', '1', ',', '3', '\\}']",0
FUNC,"['f', '\\colon', '\\mathbb', 'R', '^', '2', '\\to', '\\mathbb', 'R', '^', '2']",0
SCAL,"['7']",0
FUNC,"['X']",0
FUNC,"['f', '\\circ', 'p']",0
FUNC,"['T']",0
FUNC,"['f', ':', '\\mathbb{R}', '^', '2', '\\to', '\\mathbb{R}', '^', '2']",0
FUNC,"['x']",0
SCAL,"['n', '^', '2', '+', '1']",0
FUNC,"['x']",0
FUNC,"['F']",0
FUNC,"['u']",0
FUNC,"['y', '(', 'x', ')', '=', 'a', 'x', '+', 'b']",0
FUNC,"['f']",0
FUNC,"['Y']",0
SCAL,"['f', '(', 'x', ')']",0
FUNC,"['f']",0
SCAL,"['3']",0
SCAL,"['f', '(', 'x', ')']",0
SCAL,"['2']",0
FUNC,"['g', ':', '\\mathbb', 'R', '\\to', '\\mathbb', 'R', '\\times', '\\mathbb', 'R']",0
FUNC,"['f', ':', 'R', '\\rightarrow', 'R']",0
FUNC,"['g', '(', 'x', ')', '=', 'f', '^', '{', 'n', '}', '(', 'x', '+', '1', ')']",0
FUNC,"['f']",0
FUNC,"['b']",0
FUNC,"['f']",0
FUNC,"['f']",0
FUNC,"['f']",0
FUNC,"['g', '(', 'x', ')', '=', 'e', '^', '{', '-', 'x', '^', '2', '}', '-', 'e', '^', '{', '-', '(', 'x', '-', '1', ')', '^', '2', '}']",0
FUNC,"['g']",0
FUNC,"['f']",0
SCAL,"['2']",0
FUNC,"['f']",0
FUNC,"['d']",0
SCAL,"['1']",0
SCAL,"['1', '-', '2', 'i']",0
FUNC,"['f']",0
FUNC,"['f', ':', 'X', '\\rightarrow', 'Y']",0
FUNC,"['f']",0
SCAL,"['e', '^', 'x']",0
FUNC,"['f']",0
FUNC,"['\arcsin']",0
FUNC,"['x']",0
SCAL,"['n', '^', '{', '-', '3', '/', '2', '}']",0
SCAL,"['0']",0
FUNC,"['f']",0
SCAL,"['0', '8']",0
FUNC,"['E']",0
SCAL,"['(', 'a', '+', 'b', ')']",0
FUNC,"['f', ':', '\\mathbb{R}', '\\to', '\\mathbb{R}']",0
FUNC,"['b']",0
FUNC,"['f', '(', 'x', ')', '=', '(', '1', '-', '8', 'x', ')', '(', '2', '-', '2', 'x', ')', '(', '5', '+', '4', 'x', ')']",0
SCAL,"['1']",0
FUNC,"['f']",0
FUNC,"['f']",0
FUNC,"['f', ':', 'I', '\\times', 'I', '\\to', 'I']",0
FUNC,"['f']",0
SCAL,"['5']",0
SCAL,"['f', '(', 'x', ')']",0
FUNC,"['f', '(', 'x', ')', '=', 'x', '^', '2']",0
FUNC,"['f']",0
FUNC,"['\arcsin']",0
FUNC,"['h']",0
FUNC,"['\sin']",0
SCAL,"['-', 'k']",0
SCAL,"['e', '^', '{', '(', '-', 'a', ')', '}']",0
FUNC,"['x']",0
FUNC,"['a']",0
FUNC,"['f']",0
FUNC,"['\exp']",0
FUNC,"['f']",0
FUNC,"['V', '(', 'y', ',', 'z', ')', '=', 'y', '^', '2', '+', 'z', '^', '2']",0
SCAL,"['x', '^', '2', '+', 'y', '^', '2', '+', 'z', '^', '2']",0
FUNC,"['g']",0
FUNC,"['\arctan']",0
SCAL,"[]",0
FUNC,"['X']",0
FUNC,"['\sin']",0
FUNC,"['f']",0
FUNC,"['\sin']",0
FUNC,"['f']",0
SCAL,"['0']",0
SCAL,"['x', '(', '0', ')']",0
FUNC,"['F']",0
FUNC,"['\sin']",0
FUNC,"['F']",0
FUNC,"['f', '(', 'z', ')', '=', '\\frac', '{', '1', '}', '{', '1', '+', 'z', '^', '2', '}']",0
SCAL,"['-', '1']",0
SCAL,"['1']",0
FUNC,"['f']",0
SCAL,"['0']",0
FUNC,"['g', ':', '\\mathbb', 'R', '\\to', '\\mathbb', 'R']",0
FUNC,"['f']",0
FUNC,"['f']",0
FUNC,"['f']",0
SCAL,"['\\frac', '{', '1', '}', '{', '3', '}']",0
FUNC,"['\arcsin']",0
SCAL,"['y', '(', 'x', ')']",0
FUNC,"['f']",0
SCAL,"['1', '1']",0
SCAL,"['v', '+', 'w']",0
FUNC,"['\cos']",0
FUNC,"['T']",0
SCAL,"['3']",0
FUNC,"['f']",0
SCAL,"['0']",0
SCAL,"['e', '^', '{', '-', 'x', '}']",0
SCAL,"['0']",0
FUNC,"['f']",0
FUNC,"['\cos']",0
FUNC,"['\cot']",0
FUNC,"['f', '(', 'x', ')', '=', 'x', '^', '2']",0
FUNC,"['g', '(', 'z', ')', '=', '\\frac', '{', '1', '}', '{', '1', '+', 'z', '^', '2', '}']",0
FUNC,"['u']",0
FUNC,"['x']",0
FUNC,"['\sin']",0
FUNC,"['\ln']",0
SCAL,"['2']",0
SCAL,"['h', '^', '2']",0
FUNC,"['\cosh']",0
FUNC,"['f', ':', '\\mathbb{R}', '\\to', '\\mathbb{R}']",0
FUNC,"['p']",0
SCAL,"['0']",0
FUNC,"['f']",0
SCAL,"['4']",0
SCAL,"['s', '^', '3']",0
FUNC,"['f']",0
SCAL,"['-', '1']",0
SCAL,"['1']",0
FUNC,"['f']",0
FUNC,"['f', '(', 'x', ')', '=', '2', '^', 'x', '+', 'x']",0
FUNC,"['f']",0
SCAL,"['1']",0
FUNC,"['f']",0
FUNC,"['t']",0
SCAL,"['f', '(', 'x', ')']",0
SCAL,"['0']",0
FUNC,"['f']",0
FUNC,"['f']",0
FUNC,"['\cot']",0
FUNC,"['f']",0
SCAL,"['0', '5']",0
SCAL,"['1']",0
FUNC,"['\arccos']",0
FUNC,"['f']",0
SCAL,"['1']",0
SCAL,"['y', '(', 'x', ')']",0
FUNC,"['f', '(', 'x', ')', '=', '\\frac', '{', '1', '}', '{', '1', '+', 'x', '}']",0
FUNC,"['\\tanh', '(', 'x', ')', '=', '\\frac', '{', 'e', '^', '{', '2', 'x', '}', '-', '1', '}', '{', 'e', '^', '{', '2', 'x', '}', '+', '1', '}']",0
FUNC,"['f']",0
FUNC,"['d']",0
SCAL,"['2']",0
SCAL,"['\\frac', '{', 'n', '}', '{', 'd', '}']",0
SCAL,"['2']",0
FUNC,"['f']",0
FUNC,"['\sin']",0
FUNC,"['g']",0
SCAL,"['1']",0
FUNC,"['f']",0
SCAL,"['2']",0
FUNC,"['f', ',', 'g', ':', '\\mathbb{R}', '\\rightarrow', '[', '1', ',', '1', ']']",0
FUNC,"['f']",0
FUNC,"['f']",0
SCAL,"['f', '(', 'z', ')']",0
FUNC,"['f']",0
FUNC,"['\sin']",0
FUNC,"['f']",0
FUNC,"['\sin']",0
FUNC,"['f']",0
FUNC,"['\arcsin']",0
FUNC,"['f']",0
SCAL,"['1']",0
FUNC,"['\arccos']",0
SCAL,"['a', '+', 'b']",0
FUNC,"['\sin']",0
FUNC,"['f']",0
FUNC,"['f', ':', '\\mathbb', 'R', '\\to', '\\mathbb', 'R']",0
SCAL,"['1']",0
SCAL,"['3']",0
FUNC,"['C']",0
SCAL,"['-', '3']",0
FUNC,"['f']",0
FUNC,"['f']",0
FUNC,"['f', '(', 'x', ')', '=', '4', 't', 'a', 'n', '^', '{', '-', '1', '}', '(', 'x', ')']",0
FUNC,"['f', '(', 'x', ')', '=', 'x', '^', '2']",0
FUNC,"['\sin']",0
FUNC,"['f']",0
SCAL,"['x', '+', 'y']",0
SCAL,"['0']",0
FUNC,"['y']",0
SCAL,"['-', '1', '-', '2', 'i']",0
SCAL,"['[', 'h', ']']",0
FUNC,"['f']",0
SCAL,"['0']",0
FUNC,"['\cosh']",0
SCAL,"['n', '-', 'm']",0
SCAL,"['3']",0
SCAL,"['-', '1']",0
SCAL,"['1']",0
SCAL,"['z', 'w']",0
FUNC,"['F', '(', 'x', ',', 'y', ')', '=', 'x', '^', '2', '-', 's', 'i', 'n', '^', '{', '-', '1', '}', 'y']",0
FUNC,"['g']",0
FUNC,"['\cos']",0
SCAL,"['1', '0']",0
SCAL,"['1']",0
SCAL,"['7']",0
SCAL,"['2']",0
FUNC,"['x']",0
FUNC,"['r', '(', 't', ')', '=', '1', '-', 't', '/', '1']",0
SCAL,"['0']",0
