mtype,tokens,type_tokens,label
SET,"['\\{', 'a', ',', 'b', ',', 'c', '\\}']","['explset', 'L_BRACE_LITERAL', 'set_enumeration', 'item', '__ANON_1', 'COMMA', 'item', '__ANON_1', 'COMMA', 'item', '__ANON_1', 'R_BRACE_LITERAL']",0
SCAL,"['2', 'k']","['unary', 'expr_atom', '__ANON_3', '__ANON_1']",0
SCAL,"['2', '8']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']",0
FUNC,"['f', '(', 'x', ')', '=', '4', 'x', '^', '2', '+', '4', 'a', 'x', '+', 'b']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'additive', 'additive', 'unary', 'expr_atom', '__ANON_3', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'ADD', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', '__ANON_1', 'ADD', '__ANON_1']",0
SCAL,"['1', '0', '^', 'n', '+', '3']","['additive', 'exp', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', 'CARET', '__ANON_1', 'ADD', 'expr_atom', '__ANON_3']",0
SCAL,"['4', '6', '5']","['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3']",0
SCAL,"['x', '-', 'y']","['additive', '__ANON_1', 'SUB', '__ANON_1']",0
SCAL,"['2', '0', '1', '8', '^', '{', '4', 'l', '+', '1', '}']","['exp', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', 'CARET', 'L_BRACE', 'additive', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', 'ADD', 'expr_atom', '__ANON_3', 'R_BRACE']",0
SCAL,"['a', '+', 'b']","['additive', '__ANON_1', 'ADD', '__ANON_1']",0
FUNC,"['h', '(', 'z', ')', '=', '\\frac', '{', 'l', 'n', 'z', '}', '{', 'z', '}']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'expr_atom', 'CMD_FRAC', 'L_BRACE', 'unary', '__ANON_1', '__ANON_1', '__ANON_1', 'R_BRACE', 'L_BRACE', '__ANON_1', 'R_BRACE']",0
SCAL,"['1', '0']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']",0
SCAL,"['1', '4']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']",0
SCAL,"['7', '6', '8']","['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3']",0
SCAL,"['n', '^', '2']","['exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3']",0
SCAL,"['7', '3']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']",0
SCAL,"['\\frac', '{', 'a', '}', '{', 'b', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', '__ANON_1', 'R_BRACE', 'L_BRACE', '__ANON_1', 'R_BRACE']",0
SCAL,"['(', 'p', '-', '1', ')']","['group', 'L_PAREN', 'additive', '__ANON_1', 'SUB', 'expr_atom', '__ANON_3', 'R_PAREN']",0
SCAL,"['a', '^', '3', '-', '1']","['additive', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'SUB', 'expr_atom', '__ANON_3']",0
SCAL,"['1', '0', '0']","['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3']",0
SCAL,"['2', '^', '{', '6', '1', '}', '-', '1']","['additive', 'exp', 'expr_atom', '__ANON_3', 'CARET', 'L_BRACE', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', 'R_BRACE', 'SUB', 'expr_atom', '__ANON_3']",0
SCAL,"['2', '4']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']",0
SCAL,"['1', '2', '3', '4', '5']","['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3']",0
SCAL,"['1', '3']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']",0
SCAL,"['2', '^', 'a']","['exp', 'expr_atom', '__ANON_3', 'CARET', '__ANON_1']",0
SET,\mathbb{Z},"['set_constant', 'SET_BASIC']",0
SCAL,"['2', '2', '3']","['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3']",0
SCAL,"['(', '\\frac', '{', '9', '}', '{', '1', '0', '}', ')', '^', 'n']","['exp', 'group', 'L_PAREN', 'expr_atom', 'CMD_FRAC', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', 'R_BRACE', 'R_PAREN', 'CARET', '__ANON_1']",0
SCAL,"['a', 'r']","['unary', '__ANON_1', '__ANON_1']",0
SCAL,"['1', '2', '1']","['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3']",0
SCAL,"['-', '2']","['unary', 'SUB', 'expr_atom', '__ANON_3']",0
SCAL,"['5', '0', '3']","['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3']",0
FUNC,"['f', ':', '\\mathbb', 'N', '\\to', '\\mathbb', 'Z']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', 'SET_FAT', '__ANON_0', 'TO', 'SET_FAT', '__ANON_0']",0
SCAL,"['3', '^', '3', '\\times', '5', '^', '5']","['mp', 'exp', 'expr_atom', '__ANON_3', 'CARET', 'expr_atom', '__ANON_3', 'CMD_TIMES', 'exp', 'expr_atom', '__ANON_3', 'CARET', 'expr_atom', '__ANON_3']",0
SCAL,"['n', '+', '2', '0', '0', '5']","['additive', '__ANON_1', 'ADD', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3']",0
SET,"['\\{', '1', ',', '3', '\\}']","['explset', 'L_BRACE_LITERAL', 'set_enumeration', 'item', '__ANON_3', 'COMMA', 'item', '__ANON_3', 'R_BRACE_LITERAL']",0
SCAL,"['4', '5']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']",0
SCAL,"['\\dfrac', '{', 'a', '}', '{', 'a', '+', 'b', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', '__ANON_1', 'R_BRACE', 'L_BRACE', 'additive', '__ANON_1', 'ADD', '__ANON_1', 'R_BRACE']",0
SCAL,"['7', '^', '{', '1', '2', '3', '4', '1', '}']","['exp', 'expr_atom', '__ANON_3', 'CARET', 'L_BRACE', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', 'R_BRACE']",0
SCAL,"['9', '6']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']",0
FUNC,"['f', '(', 'x', ')', '=', 'x', '^', '3', '+', '2', '4', '3', 'x']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'additive', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'ADD', 'unary', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_1']",0
SCAL,"['8', 'p']","['unary', 'expr_atom', '__ANON_3', '__ANON_1']",0
SCAL,"['b', '^', '2']","['exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3']",0
SCAL,"['1', '7', '^', '{', '2', '0', '0', '}']","['exp', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', 'CARET', 'L_BRACE', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', 'R_BRACE']",0
SET,"['(', 'x', ',', 'y', ')']","['interval', 'L_PAREN', '__ANON_1', 'COMMA', '__ANON_1', 'R_PAREN']",0
SCAL,"['9', '9']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']",0
SCAL,"['1', '0']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']",0
SCAL,"['3', '7', '5']","['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3']",0
SCAL,"['2', '^', 'n']","['exp', 'expr_atom', '__ANON_3', 'CARET', '__ANON_1']",0
SCAL,"['2', '^', 'k']","['exp', 'expr_atom', '__ANON_3', 'CARET', '__ANON_1']",0
SCAL,"['3', '^', '{', '7', '0', '0', '5', '}', '\\times', '6', '^', '{', '8', '0', '0', '0', '}']","['mp', 'exp', 'expr_atom', '__ANON_3', 'CARET', 'L_BRACE', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', 'R_BRACE', 'CMD_TIMES', 'exp', 'expr_atom', '__ANON_3', 'CARET', 'L_BRACE', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', 'R_BRACE']",0
SCAL,"['1', '0', '0', '1', '0', '0', '1']","['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3']",0
SCAL,"['2', '1']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']",0
SCAL,"['n', '+', '1', '6']","['additive', '__ANON_1', 'ADD', 'expr_atom', 'integer', '__ANON_3', '__ANON_3']",0
SCAL,"['a', '^', '2', '+', 'b', '^', '2']","['additive', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'ADD', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3']",0
SCAL,"['a', 'b', 'c']","['unary', '__ANON_1', '__ANON_1', '__ANON_1']",0
SET,"['\\{', '5', ',', '5', ',', '1', ',', '3', '\\}']","['explset', 'L_BRACE_LITERAL', 'set_enumeration', 'item', '__ANON_3', 'COMMA', 'item', '__ANON_3', 'COMMA', 'item', '__ANON_3', 'COMMA', 'item', '__ANON_3', 'R_BRACE_LITERAL']",0
SCAL,"['n', '^', '{', 't', 'h', '}']","['exp', '__ANON_1', 'CARET', 'L_BRACE', 'unary', '__ANON_1', '__ANON_1', 'R_BRACE']",0
SET,"['P', '^', 'k']","['__ANON_0', 'CARET', '__ANON_1']",0
SCAL,"['9', '9', '(', 'x', '-', 'z', ')']","['unary', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', 'group', 'L_PAREN', 'additive', '__ANON_1', 'SUB', '__ANON_1', 'R_PAREN']",0
FUNC,"['f', '(', 'n', ')', '=', '2', 'n', '+', '1']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'additive', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', 'ADD', 'expr_atom', '__ANON_3']",0
SCAL,"['2', '8']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']",0
SCAL,"['2', '^', '{', 'k', '}']","['exp', 'expr_atom', '__ANON_3', 'CARET', 'L_BRACE', '__ANON_1', 'R_BRACE']",0
SCAL,"['n', '-', '1']","['additive', '__ANON_1', 'SUB', 'expr_atom', '__ANON_3']",0
SCAL,"['p', '-', '1']","['additive', '__ANON_1', 'SUB', 'expr_atom', '__ANON_3']",0
FUNC,"['f', ':', 'S', '\\to', 'S']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', '__ANON_0', 'TO', '__ANON_0']",0
SCAL,"['3', '3', '^', '8']","['exp', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', 'CARET', 'expr_atom', '__ANON_3']",0
SCAL,"['1', '8', '!', '+', '1']","['additive', 'postfix', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', 'BANG', 'ADD', 'expr_atom', '__ANON_3']",0
SCAL,"['2', 'n', '+', '1']","['additive', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', 'ADD', 'expr_atom', '__ANON_3']",0
SCAL,"['6', '3']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']",0
SCAL,"['2', '9']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']",0
SCAL,"['m', '^', '4', '+', 'm', '+', '1']","['additive', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'ADD', 'additive', '__ANON_1', 'ADD', 'expr_atom', '__ANON_3']",0
FUNC,"['f', ':', '\\mathbb{N}', '\\rightarrow', '\\mathbb{N}']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', 'set_constant', 'SET_BASIC', 'TO', 'set_constant', 'SET_BASIC']",0
SCAL,"['n', '/', 'd']","['mp', '__ANON_1', 'DIV', '__ANON_1']",0
SCAL,"['\\frac', '{', '1', '}', '{', '4', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE']",0
SCAL,"['n', '!', '+', 'n']","['additive', 'postfix', '__ANON_1', 'BANG', 'ADD', '__ANON_1']",0
SCAL,"['2', '4', '3', '8', '1', '0', '0', '0', '0', '0', '0', '0', '1']","['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3']",0
SCAL,"['9', '9', '8', '8', '9', '9']","['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3']",0
SCAL,"['x', '+', 't', 'y']","['additive', '__ANON_1', 'ADD', 'unary', '__ANON_1', '__ANON_1']",0
FUNC,"['f', '(', 'x', ',', 'y', ')', '=', 'y', '^', 'x']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', 'func_arg', '__ANON_1', 'COMMA', '__ANON_1', 'R_PAREN', 'EQUAL', 'exp', '__ANON_1', 'CARET', '__ANON_1']",0
SCAL,"['p', '^', '2', '+', '3', 'q', '^', '2']","['additive', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'ADD', 'unary', 'expr_atom', '__ANON_3', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3']",0
SCAL,"['x', 'a']","['unary', '__ANON_1', '__ANON_1']",0
SCAL,"['7', '8']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']",0
SCAL,"['a', '^', 'n', '+', 'b', '^', 'n']","['additive', 'exp', '__ANON_1', 'CARET', '__ANON_1', 'ADD', 'exp', '__ANON_1', 'CARET', '__ANON_1']",0
SCAL,"['2', '1']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']",0
SCAL,"['\\frac', '{', 'a', '}', '{', 'b', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', '__ANON_1', 'R_BRACE', 'L_BRACE', '__ANON_1', 'R_BRACE']",0
SCAL,"['p', '^', '2']","['exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3']",0
SCAL,"['3', '2']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']",0
SCAL,"['6', 'k', '-', '1']","['additive', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', 'SUB', 'expr_atom', '__ANON_3']",0
SCAL,"['1', '7', '2', '9']","['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3']",0
SCAL,"['-', '9', '3']","['unary', 'SUB', 'expr_atom', 'integer', '__ANON_3', '__ANON_3']",0
SCAL,"['f', '(', 'x', ')']","['unary', '__ANON_1', 'group', 'L_PAREN', '__ANON_1', 'R_PAREN']",0
SCAL,"['a', 'b', 'c']","['unary', '__ANON_1', '__ANON_1', '__ANON_1']",0
SCAL,"['(', '-', '5', ')', '^', 'e']","['exp', 'group', 'L_PAREN', 'unary', 'SUB', 'expr_atom', '__ANON_3', 'R_PAREN', 'CARET', '__ANON_1']",0
SCAL,"['a', 'b', 'c', 'd', 'e', 'f']","['unary', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1']",0
SCAL,"['k', 'm', '+', 'b']","['additive', 'unary', '__ANON_1', '__ANON_1', 'ADD', '__ANON_1']",0
SCAL,"['1', '3', '6']","['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3']",0
SCAL,"['4', '1', '^', '2']","['exp', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', 'CARET', 'expr_atom', '__ANON_3']",0
SCAL,"['f', '(', 'x', ')']","['unary', '__ANON_1', 'group', 'L_PAREN', '__ANON_1', 'R_PAREN']",0
SCAL,"['n', '!', '+', '1']","['additive', 'postfix', '__ANON_1', 'BANG', 'ADD', 'expr_atom', '__ANON_3']",0
SCAL,"['1', '0', '9', '3']","['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3']",0
SCAL,"['(', '1', ')']","['group', 'L_PAREN', 'expr_atom', '__ANON_3', 'R_PAREN']",0
SCAL,"['a', 'b', '-', 'a', '-', 'b', '+', '1']","['additive', 'additive', 'unary', '__ANON_1', '__ANON_1', 'SUB', 'additive', '__ANON_1', 'SUB', '__ANON_1', 'ADD', 'expr_atom', '__ANON_3']",0
SCAL,"['(', '2', 'k', '^', '2', '+', 'k', ')']","['group', 'L_PAREN', 'additive', 'unary', 'expr_atom', '__ANON_3', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'ADD', '__ANON_1', 'R_PAREN']",0
SCAL,"['2', '(', 'm', '+', 'n', ')']","['unary', 'expr_atom', '__ANON_3', 'group', 'L_PAREN', 'additive', '__ANON_1', 'ADD', '__ANON_1', 'R_PAREN']",0
SCAL,"['n', '-', '2']","['additive', '__ANON_1', 'SUB', 'expr_atom', '__ANON_3']",0
SCAL,"['p', '/', '2']","['mp', '__ANON_1', 'DIV', 'expr_atom', '__ANON_3']",0
SCAL,"['a', '^', 'b', '-', 'b', '^', 'a']","['additive', 'exp', '__ANON_1', 'CARET', '__ANON_1', 'SUB', 'exp', '__ANON_1', 'CARET', '__ANON_1']",0
SCAL,"['1', '2', '9']","['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3']",0
SCAL,"['u', '^', '2', '+', '3', 'v', '^', '2']","['additive', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'ADD', 'unary', 'expr_atom', '__ANON_3', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3']",0
SCAL,"['2', '0', '0']","['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3']",0
SCAL,"['x', '^', 'p', '-', 'x']","['additive', 'exp', '__ANON_1', 'CARET', '__ANON_1', 'SUB', '__ANON_1']",0
SCAL,"['f', '(', 'x', ')']","['unary', '__ANON_1', 'group', 'L_PAREN', '__ANON_1', 'R_PAREN']",0
SCAL,"['4', '1', '3']","['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3']",0
SCAL,"['2', '1']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']",0
SCAL,"['2', '^', 'p', '-', '1']","['additive', 'exp', 'expr_atom', '__ANON_3', 'CARET', '__ANON_1', 'SUB', 'expr_atom', '__ANON_3']",0
SCAL,"['8', '7', '5', '0']","['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3']",0
SCAL,"['1', '0', '0', '0']","['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3']",0
SCAL,"['1', '7', '2', '0']","['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3']",0
SCAL,"['1', '0', '^', '{', '4', '7', '}']","['exp', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', 'CARET', 'L_BRACE', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', 'R_BRACE']",0
SCAL,"['2', '^', '{', '5', '7', '}', '+', '1']","['additive', 'exp', 'expr_atom', '__ANON_3', 'CARET', 'L_BRACE', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', 'R_BRACE', 'ADD', 'expr_atom', '__ANON_3']",0
SCAL,"['f', '(', '2', '^', 'n', ')', 'p', '^', '{', '2', '^', 'k', '}']","['unary', '__ANON_1', 'group', 'L_PAREN', 'exp', 'expr_atom', '__ANON_3', 'CARET', '__ANON_1', 'R_PAREN', 'exp', '__ANON_1', 'CARET', 'L_BRACE', 'exp', 'expr_atom', '__ANON_3', 'CARET', '__ANON_1', 'R_BRACE']",0
SCAL,"['2', '^', '{', '3', '^', '{', '5', '^', '{', '7', '}', '}', '}']","['exp', 'expr_atom', '__ANON_3', 'CARET', 'L_BRACE', 'exp', 'expr_atom', '__ANON_3', 'CARET', 'L_BRACE', 'exp', 'expr_atom', '__ANON_3', 'CARET', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'R_BRACE', 'R_BRACE']",0
SCAL,"['1', '2']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']",0
SET,"['\\{', '1', ',', '7', ',', '1', '1', ',', '1', '3', ',', '1', '7', ',', '1', '9', '\\}']","['explset', 'L_BRACE_LITERAL', 'set_enumeration', 'item', '__ANON_3', 'COMMA', 'item', '__ANON_3', 'COMMA', 'item', 'integer', '__ANON_3', '__ANON_3', 'COMMA', 'item', 'integer', '__ANON_3', '__ANON_3', 'COMMA', 'item', 'integer', '__ANON_3', '__ANON_3', 'COMMA', 'item', 'integer', '__ANON_3', '__ANON_3', 'R_BRACE_LITERAL']",0
SCAL,"['2', '^', '{', '{', '1', '0', '}', '^', '{', '2', '0', '1', '8', '}', '}']","['exp', 'expr_atom', '__ANON_3', 'CARET', 'L_BRACE', 'exp', 'group', 'L_BRACE', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', 'R_BRACE', 'CARET', 'L_BRACE', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', 'R_BRACE', 'R_BRACE']",0
SCAL,"['1', '0', '0']","['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3']",0
SCAL,"['\\frac', '{', 'a', '}', '{', 'b', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', '__ANON_1', 'R_BRACE', 'L_BRACE', '__ANON_1', 'R_BRACE']",0
SCAL,"['2', '0', '1', '7']","['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3']",0
SCAL,"['2', 'n', '-', '1']","['additive', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', 'SUB', 'expr_atom', '__ANON_3']",0
SCAL,"['f', '(', 'n', ')']","['unary', '__ANON_1', 'group', 'L_PAREN', '__ANON_1', 'R_PAREN']",0
SCAL,"['2', '4']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']",0
FUNC,"['f', ':', '\\mathbb', 'N', '\\to', '\\mathbb', 'N']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', 'SET_FAT', '__ANON_0', 'TO', 'SET_FAT', '__ANON_0']",0
SET,"['\\{', '1', ',', '2', '\\}']","['explset', 'L_BRACE_LITERAL', 'set_enumeration', 'item', '__ANON_3', 'COMMA', 'item', '__ANON_3', 'R_BRACE_LITERAL']",0
SCAL,"['\\frac', '{', '2', '^', '{', '2', '9', '1', '5', '}', '}', '{', '5', 'n', '+', '1', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', 'exp', 'expr_atom', '__ANON_3', 'CARET', 'L_BRACE', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', 'R_BRACE', 'R_BRACE', 'L_BRACE', 'additive', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', 'ADD', 'expr_atom', '__ANON_3', 'R_BRACE']",0
SCAL,"['4', '5']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']",0
SCAL,"['a', 'b', 'c']","['unary', '__ANON_1', '__ANON_1', '__ANON_1']",0
SCAL,"['f', '(', 'n', ')']","['unary', '__ANON_1', 'group', 'L_PAREN', '__ANON_1', 'R_PAREN']",0
SCAL,"['1', '2', 'q']","['unary', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_1']",0
SCAL,"['n', '(', 'n', '+', '1', ')', '+', '1']","['additive', 'unary', '__ANON_1', 'group', 'L_PAREN', 'additive', '__ANON_1', 'ADD', 'expr_atom', '__ANON_3', 'R_PAREN', 'ADD', 'expr_atom', '__ANON_3']",0
SCAL,"['2', '3', '^', '2']","['exp', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', 'CARET', 'expr_atom', '__ANON_3']",0
SCAL,"['\\frac', '{', 'c', '}', '{', 'd', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', '__ANON_1', 'R_BRACE', 'L_BRACE', '__ANON_1', 'R_BRACE']",0
SCAL,"['a', 'b', '1', '4']","['unary', '__ANON_1', '__ANON_1', 'expr_atom', '__ANON_3', 'expr_atom', '__ANON_3']",0
SCAL,"['f', '(', 'n', ')']","['unary', '__ANON_1', 'group', 'L_PAREN', '__ANON_1', 'R_PAREN']",0
SCAL,"['3', '*', '5', '*', '1', '7', '*', '2', '5', '7']","['mp', 'expr_atom', '__ANON_3', 'MUL', 'mp', 'mp', 'expr_atom', '__ANON_3', 'MUL', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', 'MUL', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3']",0
FUNC,"['g', ':', '\\mathbb{Z}', '\\to', '\\mathbb{N}']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', 'set_constant', 'SET_BASIC', 'TO', 'set_constant', 'SET_BASIC']",0
SCAL,"['(', 'a', '+', '\\frac', '{', '1', '}', '{', '2', '}', ')', '^', 'n', '+', '(', 'b', '+', '\\frac', '{', '1', '}', '{', '2', '}', ')', '^', 'n']","['additive', 'exp', 'group', 'L_PAREN', 'additive', '__ANON_1', 'ADD', 'expr_atom', 'CMD_FRAC', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'R_PAREN', 'CARET', '__ANON_1', 'ADD', 'exp', 'group', 'L_PAREN', 'additive', '__ANON_1', 'ADD', 'expr_atom', 'CMD_FRAC', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'R_PAREN', 'CARET', '__ANON_1']",0
SCAL,"['1', '0', 'a', '+', 'b']","['additive', 'unary', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_1', 'ADD', '__ANON_1']",0
SCAL,"['i', '^', '2']","['exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3']",0
SCAL,"['n', '^', '7']","['exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3']",0
SCAL,"['1', '0']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']",0
SCAL,"['2', '4']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']",0
SCAL,"['a', '^', '2', '+', 'b', '^', '2', '+', 'c', '^', '2', '+', 'a', 'b', 'c', '-', '2', '0', '1', '7']","['additive', 'additive', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'ADD', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'ADD', 'additive', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'ADD', 'additive', 'unary', '__ANON_1', '__ANON_1', '__ANON_1', 'SUB', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3']",0
SCAL,"['5', '6', '5', '4']","['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3']",0
SCAL,"['3', '0']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']",0
SCAL,"['9', '9', '9', '\\cdot', 's']","['mp', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', 'CMD_CDOT', '__ANON_1']",0
SCAL,"['1', '0', '0']","['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3']",0
SCAL,"['1', '1']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']",0
