fid,mtype,exprstr,mention,tags,tokens,type_tokens
632fcd17837ac920af6db773_f_1_5_0,SCAL,n-1,a bijection,"['combinatorics', 'euclidean-geometry', 'recreational-mathematics', 'coloring']","['n', '-', '1']","['additive', '__ANON_1', 'SUB', 'expr_atom', '__ANON_3']"
632fcd17837ac920af6db773_f_1_6_0,FUNC,P,,"['combinatorics', 'euclidean-geometry', 'recreational-mathematics', 'coloring']",['P'],"['func_name', '__ANON_0']"
6327306306a69a3f488eb628_f_0_33_0,FUNC,p,,"['geometry', 'trigonometry', 'euclidean-geometry']",['p'],"['func_name', '__ANON_1']"
632ff6ea837ac920af722d60_f_0_10_0,FUNC,Y,,"['geometry', 'contest-math', 'euclidean-geometry', 'circles', 'quadrilateral']",['Y'],"['func_name', '__ANON_0']"
632fcd17837ac920af6db773_f_1_7_0,FUNC,n,,"['combinatorics', 'euclidean-geometry', 'recreational-mathematics', 'coloring']",['n'],"['func_name', '__ANON_1']"
632ff6ea837ac920af722d60_f_0_11_0,FUNC,O,,"['geometry', 'contest-math', 'euclidean-geometry', 'circles', 'quadrilateral']",['O'],"['func_name', '__ANON_0']"
632fcd17837ac920af6db773_f_1_8_0,FUNC,P,  circle seperable colourings,"['combinatorics', 'euclidean-geometry', 'recreational-mathematics', 'coloring']",['P'],"['func_name', '__ANON_0']"
6327306306a69a3f488eb628_f_0_35_0,FUNC,p,every step,"['geometry', 'trigonometry', 'euclidean-geometry']",['p'],"['func_name', '__ANON_1']"
632fcd17837ac920af6db773_f_1_10_0,FUNC,P,,"['combinatorics', 'euclidean-geometry', 'recreational-mathematics', 'coloring']",['P'],"['func_name', '__ANON_0']"
6327306306a69a3f488eb628_f_0_37_0,FUNC,c,,"['geometry', 'trigonometry', 'euclidean-geometry']",['c'],"['func_name', '__ANON_1']"
632ff6ea837ac920af722d60_f_0_14_0,FUNC,Z,,"['geometry', 'contest-math', 'euclidean-geometry', 'circles', 'quadrilateral']",['Z'],"['func_name', '__ANON_0']"
632fcd17837ac920af6db773_f_1_11_0,FUNC,P,,"['combinatorics', 'euclidean-geometry', 'recreational-mathematics', 'coloring']",['P'],"['func_name', '__ANON_0']"
632ff6ea837ac920af722d60_f_0_15_0,FUNC,T,,"['geometry', 'contest-math', 'euclidean-geometry', 'circles', 'quadrilateral']",['T'],"['func_name', '__ANON_0']"
632fcd17837ac920af6db773_f_1_12_0,FUNC,P,the points,"['combinatorics', 'euclidean-geometry', 'recreational-mathematics', 'coloring']",['P'],"['func_name', '__ANON_0']"
6327306406a69a3f488eb6c0_f_0_0_0,FUNC,S,,"['geometry', 'euclidean-geometry']",['S'],"['func_name', '__ANON_0']"
632fcd17837ac920af6db773_f_1_13_0,FUNC,P,,"['combinatorics', 'euclidean-geometry', 'recreational-mathematics', 'coloring']",['P'],"['func_name', '__ANON_0']"
6327306406a69a3f488eb6c0_f_0_1_0,FUNC,S,,"['geometry', 'euclidean-geometry']",['S'],"['func_name', '__ANON_0']"
632ff6ea837ac920af722d60_f_1_0_0,FUNC,O,,"['geometry', 'contest-math', 'euclidean-geometry', 'circles', 'quadrilateral']",['O'],"['func_name', '__ANON_0']"
6327306406a69a3f488eb6c0_f_0_3_0,FUNC,S,The area,"['geometry', 'euclidean-geometry']",['S'],"['func_name', '__ANON_0']"
632fcd17837ac920af6db773_f_1_17_0,FUNC,P,,"['combinatorics', 'euclidean-geometry', 'recreational-mathematics', 'coloring']",['P'],"['func_name', '__ANON_0']"
632ff6ea837ac920af722d60_f_1_2_0,FUNC,P,,"['geometry', 'contest-math', 'euclidean-geometry', 'circles', 'quadrilateral']",['P'],"['func_name', '__ANON_0']"
632fcd17837ac920af6db773_f_1_19_0,SCAL,n-1,,"['combinatorics', 'euclidean-geometry', 'recreational-mathematics', 'coloring']","['n', '-', '1']","['additive', '__ANON_1', 'SUB', 'expr_atom', '__ANON_3']"
6327306406a69a3f488eb705_f_0_0_0,FUNC,E,,"['geometry', 'euclidean-geometry']",['E'],"['func_name', '__ANON_0']"
632ff6ea837ac920af722d60_f_1_5_0,FUNC,O,inversion,"['geometry', 'contest-math', 'euclidean-geometry', 'circles', 'quadrilateral']",['O'],"['func_name', '__ANON_0']"
6327306406a69a3f488eb705_f_0_1_0,FUNC,F,,"['geometry', 'euclidean-geometry']",['F'],"['func_name', '__ANON_0']"
632fcd17837ac920af6db773_f_1_21_0,FUNC,P,,"['combinatorics', 'euclidean-geometry', 'recreational-mathematics', 'coloring']",['P'],"['func_name', '__ANON_0']"
6327306406a69a3f488eb705_f_0_2_0,FUNC,G,,"['geometry', 'euclidean-geometry']",['G'],"['func_name', '__ANON_0']"
6327306406a69a3f488eb705_f_0_3_0,FUNC,H,,"['geometry', 'euclidean-geometry']",['H'],"['func_name', '__ANON_0']"
632fcd17837ac920af6db773_f_1_23_0,FUNC,Q,an extra point,"['combinatorics', 'euclidean-geometry', 'recreational-mathematics', 'coloring']",['Q'],"['func_name', '__ANON_0']"
632f9d9a837ac920af690a0e_f_2_1_0,SET,C1,,"['geometry', 'euclidean-geometry', '3d']","['C', '1']","['__ANON_0', 'expr_atom', '__ANON_3']"
632fcd17837ac920af6db773_f_1_24_0,SCAL,n-1,,"['combinatorics', 'euclidean-geometry', 'recreational-mathematics', 'coloring']","['n', '-', '1']","['additive', '__ANON_1', 'SUB', 'expr_atom', '__ANON_3']"
632fcd17837ac920af6db773_f_1_25_0,FUNC,n,,"['combinatorics', 'euclidean-geometry', 'recreational-mathematics', 'coloring']",['n'],"['func_name', '__ANON_1']"
632fcd17837ac920af6db773_f_1_26_0,FUNC,n,,"['combinatorics', 'euclidean-geometry', 'recreational-mathematics', 'coloring']",['n'],"['func_name', '__ANON_1']"
632fcd17837ac920af6db773_f_1_27_0,FUNC,n,,"['combinatorics', 'euclidean-geometry', 'recreational-mathematics', 'coloring']",['n'],"['func_name', '__ANON_1']"
632fcd17837ac920af6db773_f_1_28_0,FUNC,Q,,"['combinatorics', 'euclidean-geometry', 'recreational-mathematics', 'coloring']",['Q'],"['func_name', '__ANON_0']"
632f9d9a837ac920af690a0e_f_2_6_0,SCAL,4 ,,"['geometry', 'euclidean-geometry', '3d']",['4'],"['expr_atom', '__ANON_3']"
6327306406a69a3f488eb705_f_0_15_0,FUNC,S,,"['geometry', 'euclidean-geometry']",['S'],"['func_name', '__ANON_0']"
632fcd17837ac920af6db773_f_2_5_0,FUNC,S,,"['combinatorics', 'euclidean-geometry', 'recreational-mathematics', 'coloring']",['S'],"['func_name', '__ANON_0']"
632fcd17837ac920af6db773_f_2_6_0,FUNC,S,,"['combinatorics', 'euclidean-geometry', 'recreational-mathematics', 'coloring']",['S'],"['func_name', '__ANON_0']"
6327306406a69a3f488eb705_f_0_17_0,FUNC,S,,"['geometry', 'euclidean-geometry']",['S'],"['func_name', '__ANON_0']"
632fcd17837ac920af6db773_f_2_7_0,FUNC,P,,"['combinatorics', 'euclidean-geometry', 'recreational-mathematics', 'coloring']",['P'],"['func_name', '__ANON_0']"
632fcd17837ac920af6db773_f_2_8_0,FUNC,P,,"['combinatorics', 'euclidean-geometry', 'recreational-mathematics', 'coloring']",['P'],"['func_name', '__ANON_0']"
6327306406a69a3f488eb7a2_f_0_0_0,SCAL,45 ,code,"['matrices', 'geometry', 'euclidean-geometry', 'coordinate-systems']",['45'],"['expr_atom', 'integer', '__ANON_3', '__ANON_3']"
632fcd17837ac920af6db773_f_2_12_0,FUNC,n,,"['combinatorics', 'euclidean-geometry', 'recreational-mathematics', 'coloring']",['n'],"['func_name', '__ANON_1']"
632ff6ea837ac920af722ed6_f_0_0_0,FUNC,r,,"['complex-numbers', 'euclidean-geometry', 'circles']",['r'],"['func_name', '__ANON_1']"
6327306406a69a3f488eb7a2_f_0_1_0,SCAL,45 ,  141.421 boxHeight 141.421 rotation     f_0_1_0,"['matrices', 'geometry', 'euclidean-geometry', 'coordinate-systems']",['45'],"['expr_atom', 'integer', '__ANON_3', '__ANON_3']"
6327306406a69a3f488eb7a2_f_0_2_0,SCAL,45 ,code   f_0_2_0 anticlockwise,"['matrices', 'geometry', 'euclidean-geometry', 'coordinate-systems']",['45'],"['expr_atom', 'integer', '__ANON_3', '__ANON_3']"
632fcd17837ac920af6db773_f_2_15_0,SCAL,(n-2),,"['combinatorics', 'euclidean-geometry', 'recreational-mathematics', 'coloring']","['(', 'n', '-', '2', ')']","['group', 'L_PAREN', 'additive', '__ANON_1', 'SUB', 'expr_atom', '__ANON_3', 'R_PAREN']"
632ff6ea837ac920af722ed6_f_1_1_0,FUNC,c,real,"['complex-numbers', 'euclidean-geometry', 'circles']",['c'],"['func_name', '__ANON_1']"
632ff6ea837ac920af722ed6_f_1_2_0,FUNC,a,two fixed points,"['complex-numbers', 'euclidean-geometry', 'circles']",['a'],"['func_name', '__ANON_1']"
632ff6ea837ac920af722ed6_f_1_3_0,FUNC,b,,"['complex-numbers', 'euclidean-geometry', 'circles']",['b'],"['func_name', '__ANON_1']"
632fcd17837ac920af6db773_f_2_21_0,SCAL,(n-2),,"['combinatorics', 'euclidean-geometry', 'recreational-mathematics', 'coloring']","['(', 'n', '-', '2', ')']","['group', 'L_PAREN', 'additive', '__ANON_1', 'SUB', 'expr_atom', '__ANON_3', 'R_PAREN']"
632f9d9b837ac920af690a80_f_0_1_0,FUNC,x,,"['geometry', 'euclidean-geometry']",['x'],"['func_name', '__ANON_1']"
632ff6ea837ac920af722ed6_f_1_4_0,FUNC,c,,"['complex-numbers', 'euclidean-geometry', 'circles']",['c'],"['func_name', '__ANON_1']"
6327306406a69a3f488eb882_f_0_0_0,SCAL,24 ,,['euclidean-geometry'],['24'],"['expr_atom', 'integer', '__ANON_3', '__ANON_3']"
6327306406a69a3f488eb9ef_f_0_0_0,SCAL,4 ,,"['linear-algebra', 'geometry', 'trigonometry', 'euclidean-geometry']",['4'],"['expr_atom', '__ANON_3']"
632fcd17837ac920af6db773_f_2_27_0,FUNC,n,,"['combinatorics', 'euclidean-geometry', 'recreational-mathematics', 'coloring']",['n'],"['func_name', '__ANON_1']"
6327306406a69a3f488eb9ef_f_0_1_0,FUNC,L,a line   f_0_1_0,"['linear-algebra', 'geometry', 'trigonometry', 'euclidean-geometry']",['L'],"['func_name', '__ANON_0']"
6327306406a69a3f488eb9ef_f_0_2_0,FUNC,L,the points,"['linear-algebra', 'geometry', 'trigonometry', 'euclidean-geometry']",['L'],"['func_name', '__ANON_0']"
632ff6ea837ac920af722ed6_f_1_10_0,FUNC,C,the point,"['complex-numbers', 'euclidean-geometry', 'circles']",['C'],"['func_name', '__ANON_0']"
6327306406a69a3f488eb9ef_f_0_3_0,FUNC,d,,"['linear-algebra', 'geometry', 'trigonometry', 'euclidean-geometry']",['d'],"['func_name', '__ANON_1']"
632ff6ea837ac920af722ed6_f_1_11_0,FUNC,A,the line,"['complex-numbers', 'euclidean-geometry', 'circles']",['A'],"['func_name', '__ANON_0']"
6327306406a69a3f488eb9ef_f_0_4_0,FUNC,P,a point,"['linear-algebra', 'geometry', 'trigonometry', 'euclidean-geometry']",['P'],"['func_name', '__ANON_0']"
632f9d9b837ac920af690b65_f_0_0_0,SCAL,60,a circle,"['geometry', 'euclidean-geometry', 'circles', 'tangent-line']",['60'],"['expr_atom', 'integer', '__ANON_3', '__ANON_3']"
632ff6ea837ac920af722ed6_f_1_12_0,FUNC,B,,"['complex-numbers', 'euclidean-geometry', 'circles']",['B'],"['func_name', '__ANON_0']"
6327306406a69a3f488eb9ef_f_0_5_0,FUNC,L,a line   f_0_5_0,"['linear-algebra', 'geometry', 'trigonometry', 'euclidean-geometry']",['L'],"['func_name', '__ANON_0']"
632f9d9b837ac920af690b65_f_0_1_0,SCAL,35,,"['geometry', 'euclidean-geometry', 'circles', 'tangent-line']",['35'],"['expr_atom', 'integer', '__ANON_3', '__ANON_3']"
6327306406a69a3f488eb9ef_f_0_6_0,FUNC,P,,"['linear-algebra', 'geometry', 'trigonometry', 'euclidean-geometry']",['P'],"['func_name', '__ANON_0']"
632fcd17837ac920af6db823_f_0_0_0,FUNC,C,a point,"['geometry', 'euclidean-geometry', 'contest-math', 'congruences-geometry', 'homothety']",['C'],"['func_name', '__ANON_0']"
632f9d9b837ac920af690b65_f_0_2_0,SCAL,50,another circle,"['geometry', 'euclidean-geometry', 'circles', 'tangent-line']",['50'],"['expr_atom', 'integer', '__ANON_3', '__ANON_3']"
632f9d9b837ac920af690b65_f_0_3_0,FUNC,A,,"['geometry', 'euclidean-geometry', 'circles', 'tangent-line']",['A'],"['func_name', '__ANON_0']"
6327306406a69a3f488eb9ef_f_0_7_0,FUNC,L,,"['linear-algebra', 'geometry', 'trigonometry', 'euclidean-geometry']",['L'],"['func_name', '__ANON_0']"
6327306406a69a3f488eb9ef_f_0_8_0,FUNC,P,,"['linear-algebra', 'geometry', 'trigonometry', 'euclidean-geometry']",['P'],"['func_name', '__ANON_0']"
632f9d9b837ac920af690b65_f_0_4_0,FUNC,B,,"['geometry', 'euclidean-geometry', 'circles', 'tangent-line']",['B'],"['func_name', '__ANON_0']"
6327306406a69a3f488eb9ef_f_0_9_0,FUNC,N,a solution,"['linear-algebra', 'geometry', 'trigonometry', 'euclidean-geometry']",['N'],"['func_name', '__ANON_0']"
632fcd17837ac920af6db823_f_0_4_0,FUNC,M,,"['geometry', 'euclidean-geometry', 'contest-math', 'congruences-geometry', 'homothety']",['M'],"['func_name', '__ANON_0']"
6327306406a69a3f488eb9ef_f_0_10_0,FUNC,N,,"['linear-algebra', 'geometry', 'trigonometry', 'euclidean-geometry']",['N'],"['func_name', '__ANON_0']"
6327306406a69a3f488eb9ef_f_0_12_0,FUNC,d,,"['linear-algebra', 'geometry', 'trigonometry', 'euclidean-geometry']",['d'],"['func_name', '__ANON_1']"
632fcd17837ac920af6db823_f_0_7_0,FUNC,D,,"['geometry', 'euclidean-geometry', 'contest-math', 'congruences-geometry', 'homothety']",['D'],"['func_name', '__ANON_0']"
6327306406a69a3f488eb9ef_f_0_13_0,SCAL,3,this case,"['linear-algebra', 'geometry', 'trigonometry', 'euclidean-geometry']",['3'],"['expr_atom', '__ANON_3']"
632fcd17837ac920af6db823_f_0_8_0,FUNC,E,Point   f_0_8_0,"['geometry', 'euclidean-geometry', 'contest-math', 'congruences-geometry', 'homothety']",['E'],"['func_name', '__ANON_0']"
632f9d9b837ac920af690b65_f_2_0_0,SCAL,25 ,this line,"['geometry', 'euclidean-geometry', 'circles', 'tangent-line']",['25'],"['expr_atom', 'integer', '__ANON_3', '__ANON_3']"
632ff6ea837ac920af722ed6_f_1_21_0,FUNC,B,,"['complex-numbers', 'euclidean-geometry', 'circles']",['B'],"['func_name', '__ANON_0']"
632f9d9b837ac920af690b65_f_2_1_0,FUNC,S,this intersection   f_2_1_0,"['geometry', 'euclidean-geometry', 'circles', 'tangent-line']",['S'],"['func_name', '__ANON_0']"
632ff6ea837ac920af722ed6_f_1_23_0,SCAL,xy,,"['complex-numbers', 'euclidean-geometry', 'circles']","['x', 'y']","['unary', '__ANON_1', '__ANON_1']"
632f9d9b837ac920af690b65_f_2_2_0,FUNC,S,,"['geometry', 'euclidean-geometry', 'circles', 'tangent-line']",['S'],"['func_name', '__ANON_0']"
6327306406a69a3f488eb9ef_f_0_16_0,FUNC,g,the line   f_0_16_0,"['linear-algebra', 'geometry', 'trigonometry', 'euclidean-geometry']",['g'],"['func_name', '__ANON_1']"
632fcd17837ac920af6db823_f_0_11_0,FUNC,D,,"['geometry', 'euclidean-geometry', 'contest-math', 'congruences-geometry', 'homothety']",['D'],"['func_name', '__ANON_0']"
632ff6ea837ac920af722ed6_f_1_24_0,FUNC,B,,"['complex-numbers', 'euclidean-geometry', 'circles']",['B'],"['func_name', '__ANON_0']"
632f9d9b837ac920af690b65_f_2_3_0,SCAL,40,,"['geometry', 'euclidean-geometry', 'circles', 'tangent-line']",['40'],"['expr_atom', 'integer', '__ANON_3', '__ANON_3']"
632fcd17837ac920af6db823_f_0_12_0,FUNC,E,,"['geometry', 'euclidean-geometry', 'contest-math', 'congruences-geometry', 'homothety']",['E'],"['func_name', '__ANON_0']"
6327306406a69a3f488eb9ef_f_0_18_0,FUNC,g,,"['linear-algebra', 'geometry', 'trigonometry', 'euclidean-geometry']",['g'],"['func_name', '__ANON_1']"
632f9d9b837ac920af690b65_f_2_5_0,FUNC,S,,"['geometry', 'euclidean-geometry', 'circles', 'tangent-line']",['S'],"['func_name', '__ANON_0']"
6327306406a69a3f488eb9ef_f_0_19_0,FUNC,C,a point,"['linear-algebra', 'geometry', 'trigonometry', 'euclidean-geometry']",['C'],"['func_name', '__ANON_0']"
632fcd17837ac920af6db823_f_0_14_0,FUNC,A,,"['geometry', 'euclidean-geometry', 'contest-math', 'congruences-geometry', 'homothety']",['A'],"['func_name', '__ANON_0']"
632fcd17837ac920af6db823_f_0_15_0,FUNC,D,,"['geometry', 'euclidean-geometry', 'contest-math', 'congruences-geometry', 'homothety']",['D'],"['func_name', '__ANON_0']"
632f9d9b837ac920af690b65_f_2_6_0,FUNC,q,a distance   f_2_6_0,"['geometry', 'euclidean-geometry', 'circles', 'tangent-line']",['q'],"['func_name', '__ANON_1']"
632fcd17837ac920af6db823_f_0_16_0,FUNC,E,,"['geometry', 'euclidean-geometry', 'contest-math', 'congruences-geometry', 'homothety']",['E'],"['func_name', '__ANON_0']"
6327306406a69a3f488eb9ef_f_0_21_0,SCAL,3 ,,"['linear-algebra', 'geometry', 'trigonometry', 'euclidean-geometry']",['3'],"['expr_atom', '__ANON_3']"
632fcd17837ac920af6db823_f_0_17_0,FUNC,A,,"['geometry', 'euclidean-geometry', 'contest-math', 'congruences-geometry', 'homothety']",['A'],"['func_name', '__ANON_0']"
632f9d9b837ac920af690b65_f_2_8_0,FUNC,B,the point,"['geometry', 'euclidean-geometry', 'circles', 'tangent-line']",['B'],"['func_name', '__ANON_0']"
632fcd17837ac920af6db823_f_0_18_0,FUNC,C,,"['geometry', 'euclidean-geometry', 'contest-math', 'congruences-geometry', 'homothety']",['C'],"['func_name', '__ANON_0']"
6327306406a69a3f488ebaf8_f_0_0_0,FUNC,X,,"['geometry', 'euclidean-geometry', 'vectors']",['X'],"['func_name', '__ANON_0']"
632fcd17837ac920af6db823_f_0_19_0,FUNC,B,,"['geometry', 'euclidean-geometry', 'contest-math', 'congruences-geometry', 'homothety']",['B'],"['func_name', '__ANON_0']"
6327306406a69a3f488ebaf8_f_0_1_0,FUNC,Y,,"['geometry', 'euclidean-geometry', 'vectors']",['Y'],"['func_name', '__ANON_0']"
632f9d9b837ac920af690b65_f_2_10_0,FUNC,A,f_2_11_0 ths,"['geometry', 'euclidean-geometry', 'circles', 'tangent-line']",['A'],"['func_name', '__ANON_0']"
632fcd17837ac920af6db823_f_0_20_0,FUNC,D,,"['geometry', 'euclidean-geometry', 'contest-math', 'congruences-geometry', 'homothety']",['D'],"['func_name', '__ANON_0']"
632f9d9b837ac920af690b65_f_2_11_0,SCAL,30/55,,"['geometry', 'euclidean-geometry', 'circles', 'tangent-line']","['30', '/', '55']","['mp', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', 'DIV', 'expr_atom', 'integer', '__ANON_3', '__ANON_3']"
632fcd17837ac920af6db823_f_0_21_0,FUNC,E,,"['geometry', 'euclidean-geometry', 'contest-math', 'congruences-geometry', 'homothety']",['E'],"['func_name', '__ANON_0']"
632f9d9b837ac920af690b65_f_2_12_0,FUNC,A,,"['geometry', 'euclidean-geometry', 'circles', 'tangent-line']",['A'],"['func_name', '__ANON_0']"
632fcd17837ac920af6db823_f_0_22_0,FUNC,C,,"['geometry', 'euclidean-geometry', 'contest-math', 'congruences-geometry', 'homothety']",['C'],"['func_name', '__ANON_0']"
632ff6ea837ac920af722edc_f_0_1_0,FUNC,l,the length,"['logic', 'euclidean-geometry']",['l'],"['func_name', '__ANON_1']"
632fcd17837ac920af6db823_f_0_23_0,FUNC,B,,"['geometry', 'euclidean-geometry', 'contest-math', 'congruences-geometry', 'homothety']",['B'],"['func_name', '__ANON_0']"
632ff6ea837ac920af722edc_f_0_2_0,FUNC,x,one side,"['logic', 'euclidean-geometry']",['x'],"['func_name', '__ANON_1']"
632fcd17837ac920af6db823_f_0_24_0,FUNC,A,,"['geometry', 'euclidean-geometry', 'contest-math', 'congruences-geometry', 'homothety']",['A'],"['func_name', '__ANON_0']"
632fcd17837ac920af6db823_f_0_25_0,FUNC,C,,"['geometry', 'euclidean-geometry', 'contest-math', 'congruences-geometry', 'homothety']",['C'],"['func_name', '__ANON_0']"
632ff6ea837ac920af722edc_f_0_4_0,FUNC,O,,"['logic', 'euclidean-geometry']",['O'],"['func_name', '__ANON_0']"
632fcd17837ac920af6db823_f_0_26_0,FUNC,B,,"['geometry', 'euclidean-geometry', 'contest-math', 'congruences-geometry', 'homothety']",['B'],"['func_name', '__ANON_0']"
632ff6ea837ac920af722edc_f_0_6_0,SCAL,24,,"['logic', 'euclidean-geometry']",['24'],"['expr_atom', 'integer', '__ANON_3', '__ANON_3']"
6327306406a69a3f488ebc1d_f_0_0_0,FUNC,C,an orthogonal transformation,"['geometry', 'multivariable-calculus', 'differential-geometry', 'euclidean-geometry']",['C'],"['func_name', '__ANON_0']"
632ff6ea837ac920af722edc_f_0_8_0,SCAL,34,,"['logic', 'euclidean-geometry']",['34'],"['expr_atom', 'integer', '__ANON_3', '__ANON_3']"
6327306406a69a3f488ebc1d_f_0_2_0,FUNC,C,,"['geometry', 'multivariable-calculus', 'differential-geometry', 'euclidean-geometry']",['C'],"['func_name', '__ANON_0']"
632f9d9b837ac920af690b89_f_0_4_0,FUNC,E,,"['geometry', 'trigonometry', 'euclidean-geometry', 'quadrilateral']",['E'],"['func_name', '__ANON_0']"
632f9d9b837ac920af690b89_f_0_5_0,FUNC,F,midpoints,"['geometry', 'trigonometry', 'euclidean-geometry', 'quadrilateral']",['F'],"['func_name', '__ANON_0']"
6327306406a69a3f488ebc1d_f_0_4_0,FUNC,C,a rotation,"['geometry', 'multivariable-calculus', 'differential-geometry', 'euclidean-geometry']",['C'],"['func_name', '__ANON_0']"
632f9d9b837ac920af690b89_f_0_10_0,FUNC,G,,"['geometry', 'trigonometry', 'euclidean-geometry', 'quadrilateral']",['G'],"['func_name', '__ANON_0']"
632fcd17837ac920af6db823_f_0_36_0,FUNC,D,a point,"['geometry', 'euclidean-geometry', 'contest-math', 'congruences-geometry', 'homothety']",['D'],"['func_name', '__ANON_0']"
632f9d9b837ac920af690b89_f_0_11_0,FUNC,H,,"['geometry', 'trigonometry', 'euclidean-geometry', 'quadrilateral']",['H'],"['func_name', '__ANON_0']"
632ff6ea837ac920af722edc_f_1_2_0,SCAL,24,,"['logic', 'euclidean-geometry']",['24'],"['expr_atom', 'integer', '__ANON_3', '__ANON_3']"
6327306406a69a3f488ebc1d_f_0_11_0,SCAL,3,the dimension,"['geometry', 'multivariable-calculus', 'differential-geometry', 'euclidean-geometry']",['3'],"['expr_atom', '__ANON_3']"
6327306406a69a3f488ebc1d_f_0_12_0,FUNC,C,,"['geometry', 'multivariable-calculus', 'differential-geometry', 'euclidean-geometry']",['C'],"['func_name', '__ANON_0']"
632fcd17837ac920af6db823_f_0_39_0,FUNC,M,a midpoint,"['geometry', 'euclidean-geometry', 'contest-math', 'congruences-geometry', 'homothety']",['M'],"['func_name', '__ANON_0']"
632f9d9b837ac920af690b89_f_1_1_0,FUNC,G,parallelogram,"['geometry', 'trigonometry', 'euclidean-geometry', 'quadrilateral']",['G'],"['func_name', '__ANON_0']"
6327306406a69a3f488ebc1d_f_0_13_0,SCAL,1,,"['geometry', 'multivariable-calculus', 'differential-geometry', 'euclidean-geometry']",['1'],"['expr_atom', '__ANON_3']"
