fid,mtype,exprstr,mention,tokens,type_tokens,tags
632ffdd1837ac920af723ca6_f_6_1_0,FUNC,b(x) = b^x,  and an exponential function   f_6_1_0,"['b', '(', 'x', ')', '=', 'b', '^', 'x']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'exp', '__ANON_1', 'CARET', '__ANON_1']","['algebra-precalculus', 'exponential-function', 'quadratics']"
633035e6837ac920af77c7f6_f_1_15_0,SCAL,1.5,an arbritrary value,[],"['expr_atom', 'number']","['algebra-precalculus', 'cubics']"
632fb8e0837ac920af6bea46_f_1_0_0,FUNC,f \circ g,a map,"['f', '\\circ', 'g']","['func_composed', 'func_name', '__ANON_1', 'OP_FUNC_COMP', 'func_name', '__ANON_1']",['algebra-precalculus']
632fb8e0837ac920af6bea5c_f_1_2_0,SCAL,15,the specific value,"['1', '5']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']",['algebra-precalculus']
632ffdd1837ac920af723cc8_f_2_0_0,SCAL,\frac{a}{b},a fraction,"['\\frac', '{', 'a', '}', '{', 'b', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', '__ANON_1', 'R_BRACE', 'L_BRACE', '__ANON_1', 'R_BRACE']","['algebra-precalculus', 'arithmetic', 'fractions']"
632ffdd1837ac920af723cc8_f_2_1_0,SCAL,\frac{b}{a},the   reciprocal   fraction   f_2_1_0,"['\\frac', '{', 'b', '}', '{', 'a', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', '__ANON_1', 'R_BRACE', 'L_BRACE', '__ANON_1', 'R_BRACE']","['algebra-precalculus', 'arithmetic', 'fractions']"
632ffdd2837ac920af723d5b_f_0_0_0,FUNC,g,a function,['g'],"['func_name', '__ANON_1']","['sequences-and-series', 'algebra-precalculus', 'fibonacci-numbers']"
632fb8e0837ac920af6beabe_f_3_0_0,SCAL,17,the number,"['1', '7']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']","['algebra-precalculus', 'proof-verification', 'proof-writing']"
632fb8e0837ac920af6beae9_f_0_0_0,SCAL,-5 + 4i,the complex numbers,"['-', '5', '+', '4', 'i']","['additive', 'unary', 'SUB', 'expr_atom', '__ANON_3', 'ADD', 'unary', 'expr_atom', '__ANON_3', '__ANON_1']","['algebra-precalculus', 'complex-numbers', 'contest-math']"
633035e6837ac920af77c9a9_f_4_2_0,SCAL,0.4872823482342934765656565656565656565656,the number   f_4_2_0,[],"['expr_atom', 'number']","['algebra-precalculus', 'rational-numbers']"
632fb8e0837ac920af6beaea_f_2_10_0,FUNC,f,", no matter the function",['f'],"['func_name', '__ANON_1']",['algebra-precalculus']
633035e6837ac920af77caaa_f_0_0_0,SCAL,1 ,numbers,1,"['expr_atom', '__ANON_3']","['algebra-precalculus', 'discrete-mathematics', 'algorithms']"
633035e6837ac920af77cac2_f_0_0_0,SCAL,2 ,partial fractions,2,"['expr_atom', '__ANON_3']","['algebra-precalculus', 'partial-fractions']"
632fb8e0837ac920af6bec93_f_2_0_0,FUNC,f:A\to B ,the function,"['f', ':', 'A', '\\to', 'B']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', '__ANON_0', 'TO', '__ANON_0']","['calculus', 'algebra-precalculus', 'proof-verification', 'inverse', 'inverse-function']"
632fb8e0837ac920af6bec93_f_2_1_0,FUNC,g:B\to A,a function   f_2_1_0,"['g', ':', 'B', '\\to', 'A']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', '__ANON_0', 'TO', '__ANON_0']","['calculus', 'algebra-precalculus', 'proof-verification', 'inverse', 'inverse-function']"
632fb8e0837ac920af6bed1e_f_0_0_0,FUNC,f:X\to Y,iff,"['f', ':', 'X', '\\to', 'Y']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', '__ANON_0', 'TO', '__ANON_0']",['algebra-precalculus']
632ffdd2837ac920af724361_f_0_0_0,FUNC,f:Z \to Z,bijective functions,"['f', ':', 'Z', '\\to', 'Z']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', '__ANON_0', 'TO', '__ANON_0']","['algebra-precalculus', 'functions', 'monotone-functions']"
633035e6837ac920af77cc2b_f_0_0_0,FUNC,f:\mathbb R \to \mathbb R,a function,"['f', ':', '\\mathbb', 'R', '\\to', '\\mathbb', 'R']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', 'SET_FAT', '__ANON_0', 'TO', 'SET_FAT', '__ANON_0']",['algebra-precalculus']
633035e6837ac920af77ccdc_f_0_0_0,SCAL,1 ,this number sequence,1,"['expr_atom', '__ANON_3']","['sequences-and-series', 'algebra-precalculus']"
632ffdd3837ac920af7243f9_f_2_12_0,SCAL,16,the minimum value,"['1', '6']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']","['algebra-precalculus', 'trigonometry', 'inequality']"
632fb8e0837ac920af6bee59_f_3_4_0,SCAL,0,The correct value,0,"['expr_atom', '__ANON_3']","['algebra-precalculus', 'nested-radicals']"
632ffdd3837ac920af72451d_f_0_2_0,FUNC,f,the function   f_0_2_0,['f'],"['func_name', '__ANON_1']","['algebra-precalculus', 'functions', 'contest-math']"
632ffdd3837ac920af72451d_f_1_0_0,SCAL,bx+a,a real number,"['b', 'x', '+', 'a']","['additive', 'unary', '__ANON_1', '__ANON_1', 'ADD', '__ANON_1']","['algebra-precalculus', 'functions', 'contest-math']"
632ffdd3837ac920af72451d_f_3_2_0,FUNC,f,the function,['f'],"['func_name', '__ANON_1']","['algebra-precalculus', 'functions', 'contest-math']"
633035e7837ac920af77ce8b_f_0_0_0,FUNC,f:\mathbb R \to \mathbb R,all functions,"['f', ':', '\\mathbb', 'R', '\\to', '\\mathbb', 'R']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', 'SET_FAT', '__ANON_0', 'TO', 'SET_FAT', '__ANON_0']","['algebra-precalculus', 'functional-equations']"
632fb8e0837ac920af6beec7_f_1_14_0,SCAL,\binom{3}{1},the number,"['\\binom', '{', '3', '}', '{', '1', '}']","['expr_atom', 'CMD_BINOM', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE']","['combinatorics', 'algebra-precalculus']"
632fb8e0837ac920af6beec7_f_1_16_0,SCAL,\binom{3}{1}\binom{2}{1},number,"['\\binom', '{', '3', '}', '{', '1', '}', '\\binom', '{', '2', '}', '{', '1', '}']","['unary', 'expr_atom', 'CMD_BINOM', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'expr_atom', 'CMD_BINOM', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE']","['combinatorics', 'algebra-precalculus']"
632ffdd3837ac920af7245dc_f_2_7_0,SCAL,9,",   f_2_6_0   times   f_2_7_0 :      The first digit",9,"['expr_atom', '__ANON_3']","['algebra-precalculus', 'arithmetic']"
632ffdd3837ac920af7245dc_f_2_8_0,SCAL,n-1,The first digit,"['n', '-', '1']","['additive', '__ANON_1', 'SUB', 'expr_atom', '__ANON_3']","['algebra-precalculus', 'arithmetic']"
632ffdd3837ac920af7245dc_f_2_9_0,SCAL,9 - (n-1),the second digit,"['9', '-', '(', 'n', '-', '1', ')']","['additive', 'expr_atom', '__ANON_3', 'SUB', 'group', 'L_PAREN', 'additive', '__ANON_1', 'SUB', 'expr_atom', '__ANON_3', 'R_PAREN']","['algebra-precalculus', 'arithmetic']"
632ffdd3837ac920af7245dc_f_2_12_0,SCAL,ab,- digit digit number,"['a', 'b']","['unary', '__ANON_1', '__ANON_1']","['algebra-precalculus', 'arithmetic']"
632ffdd3837ac920af7245dc_f_2_14_0,SCAL,ab-1,The first two digits,"['a', 'b', '-', '1']","['additive', 'unary', '__ANON_1', '__ANON_1', 'SUB', 'expr_atom', '__ANON_3']","['algebra-precalculus', 'arithmetic']"
632ffdd3837ac920af7245dc_f_2_15_0,SCAL,99 - (ab-1),the second two digits,"['9', '9', '-', '(', 'a', 'b', '-', '1', ')']","['additive', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', 'SUB', 'group', 'L_PAREN', 'additive', 'unary', '__ANON_1', '__ANON_1', 'SUB', 'expr_atom', '__ANON_3', 'R_PAREN']","['algebra-precalculus', 'arithmetic']"
632ffdd3837ac920af7245dc_f_2_19_0,SCAL,abc,- digit digit number,"['a', 'b', 'c']","['unary', '__ANON_1', '__ANON_1', '__ANON_1']","['algebra-precalculus', 'arithmetic']"
632ffdd3837ac920af7245dc_f_2_21_0,SCAL,abc-1,The first three digits,"['a', 'b', 'c', '-', '1']","['additive', 'unary', '__ANON_1', '__ANON_1', '__ANON_1', 'SUB', 'expr_atom', '__ANON_3']","['algebra-precalculus', 'arithmetic']"
632ffdd3837ac920af7245dc_f_2_22_0,SCAL,999 - (abc-1),the second three digits,"['9', '9', '9', '-', '(', 'a', 'b', 'c', '-', '1', ')']","['additive', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', 'SUB', 'group', 'L_PAREN', 'additive', 'unary', '__ANON_1', '__ANON_1', '__ANON_1', 'SUB', 'expr_atom', '__ANON_3', 'R_PAREN']","['algebra-precalculus', 'arithmetic']"
632ffdd3837ac920af72469f_f_0_0_0,FUNC,k,hash functions,['k'],"['func_name', '__ANON_1']","['calculus', 'algebra-precalculus', 'derivatives', 'function-and-relation-composition', 'data-structure']"
632ffdd3837ac920af72474f_f_0_2_0,SCAL,a+b,the value,"['a', '+', 'b']","['additive', '__ANON_1', 'ADD', '__ANON_1']","['algebra-precalculus', 'contest-math']"
633035e7837ac920af77d076_f_0_14_0,FUNC,g,the perpendicular function,['g'],"['func_name', '__ANON_1']","['linear-algebra', 'algebra-precalculus', 'complex-analysis', 'polynomials', 'complex-numbers']"
632fb8e1837ac920af6bf171_f_0_0_0,FUNC,f:\mathbb N\to\mathbb N,a function,"['f', ':', '\\mathbb', 'N', '\\to', '\\mathbb', 'N']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', 'SET_FAT', '__ANON_0', 'TO', 'SET_FAT', '__ANON_0']","['algebra-precalculus', 'soft-question', 'terminology']"
633035e7837ac920af77d07c_f_2_2_0,SCAL,10^{-9},  f_2_1_0   digits,"['1', '0', '^', '{', '-', '9', '}']","['exp', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', 'CARET', 'L_BRACE', 'unary', 'SUB', 'expr_atom', '__ANON_3', 'R_BRACE']","['probability', 'algebra-precalculus', 'hash-function', 'collision-detection']"
632fb8e1837ac920af6bf207_f_0_0_0,SCAL,3000 ,value,"['3', '0', '0', '0']","['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3']","['linear-algebra', 'algebra-precalculus']"
633035e7837ac920af77d0e2_f_1_3_0,SCAL,0.453557,the exact value,[],"['expr_atom', 'number']",['algebra-precalculus']
632ffdd3837ac920af724829_f_1_21_0,FUNC,f,the function   f_1_21_0,['f'],"['func_name', '__ANON_1']","['algebra-precalculus', 'numerical-methods', 'lambert-w', 'computer-arithmetic']"
632fb8e1837ac920af6bf31b_f_4_1_0,SCAL,1 ,any real number,1,"['expr_atom', '__ANON_3']","['algebra-precalculus', 'real-numbers']"
633035e7837ac920af77d206_f_0_1_0,FUNC,f(x)=mx,the function,"['f', '(', 'x', ')', '=', 'm', 'x']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'unary', '__ANON_1', '__ANON_1']","['algebra-precalculus', 'logarithms', 'systems-of-equations']"
633035e7837ac920af77d306_f_1_8_0,FUNC,f,the function,['f'],"['func_name', '__ANON_1']","['algebra-precalculus', 'notation', 'arithmetic']"
633035e7837ac920af77d31b_f_0_0_0,FUNC, f(x) =\frac{1 - 2x} {2x^2 - 3x - 2} ,the function,"['f', '(', 'x', ')', '=', '\\frac', '{', '1', '-', '2', 'x', '}', '{', '2', 'x', '^', '2', '-', '3', 'x', '-', '2', '}']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'expr_atom', 'CMD_FRAC', 'L_BRACE', 'additive', 'expr_atom', '__ANON_3', 'SUB', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', 'R_BRACE', 'L_BRACE', 'additive', 'additive', 'unary', 'expr_atom', '__ANON_3', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'SUB', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', 'SUB', 'expr_atom', '__ANON_3', 'R_BRACE']",['algebra-precalculus']
633035e7837ac920af77d31b_f_1_4_0,SCAL,0,The fractions,0,"['expr_atom', '__ANON_3']",['algebra-precalculus']
633035e7837ac920af77d437_f_0_1_0,SCAL,2m,the number,"['2', 'm']","['unary', 'expr_atom', '__ANON_3', '__ANON_1']","['combinatorics', 'algebra-precalculus']"
633035e7837ac920af77d437_f_1_0_0,SCAL,2m,the number,"['2', 'm']","['unary', 'expr_atom', '__ANON_3', '__ANON_1']","['combinatorics', 'algebra-precalculus']"
633035e7837ac920af77d437_f_1_1_0,SCAL,\binom{2m}{m},that number,"['\\binom', '{', '2', 'm', '}', '{', 'm', '}']","['expr_atom', 'CMD_BINOM', 'L_BRACE', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', 'R_BRACE', 'L_BRACE', '__ANON_1', 'R_BRACE']","['combinatorics', 'algebra-precalculus']"
632ffdd3837ac920af7249cc_f_2_3_0,FUNC,f,an arbitrary binary function,['f'],"['func_name', '__ANON_1']","['algebra-precalculus', 'notation']"
632fb8e1837ac920af6bf4d4_f_2_6_0,FUNC,h(x)=sin(x/2),The required function,"['h', '(', 'x', ')', '=', 's', 'i', 'n', '(', 'x', '/', '2', ')']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'unary', '__ANON_1', '__ANON_1', '__ANON_1', 'group', 'L_PAREN', 'mp', '__ANON_1', 'DIV', 'expr_atom', '__ANON_3', 'R_PAREN']","['algebra-precalculus', 'trigonometry']"
633035e7837ac920af77d437_f_1_67_0,FUNC,f,a bijection,['f'],"['func_name', '__ANON_1']","['combinatorics', 'algebra-precalculus']"
633035e8837ac920af77d472_f_0_0_0,SCAL,8 ,number,8,"['expr_atom', '__ANON_3']","['algebra-precalculus', 'functions']"
632fb8e1837ac920af6bf5c3_f_3_7_0,SCAL,-av^2/4,the value   f_3_7_0,"['-', 'a', 'v', '^', '2', '/', '4']","['mp', 'unary', 'SUB', 'unary', '__ANON_1', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'DIV', 'expr_atom', '__ANON_3']",['algebra-precalculus']
632fb8e1837ac920af6bf5d3_f_3_2_0,FUNC,p:\mathbb{R}\to\mathbb{R},a polynomial function,"['p', ':', '\\mathbb{R}', '\\to', '\\mathbb{R}']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', 'set_constant', 'SET_BASIC', 'TO', 'set_constant', 'SET_BASIC']","['algebra-precalculus', 'trigonometry', 'polynomials']"
632fb8e1837ac920af6bf5d3_f_3_5_0,FUNC,"p:[-1,+1]\to\mathbb{R}",any function   f_3_5_0,"['p', ':', '[', '-', '1', ',', '+', '1', ']', '\\to', '\\mathbb{R}']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', 'interval', 'L_BRACKET', 'expr_atom', 'SUB', '__ANON_3', 'COMMA', 'expr_atom', 'ADD', '__ANON_3', 'R_BRACKET', 'TO', 'set_constant', 'SET_BASIC']","['algebra-precalculus', 'trigonometry', 'polynomials']"
633035e8837ac920af77d4f5_f_1_6_0,FUNC,f(x)=\frac{1}{x},the function,"['f', '(', 'x', ')', '=', '\\frac', '{', '1', '}', '{', 'x', '}']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'expr_atom', 'CMD_FRAC', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', '__ANON_1', 'R_BRACE']","['algebra-precalculus', 'inequality']"
633035e8837ac920af77d52f_f_0_0_0,FUNC,f,a function,['f'],"['func_name', '__ANON_1']",['algebra-precalculus']
632fb8e1837ac920af6bf630_f_0_2_0,SCAL,x+y+z,minimum and maximum value,"['x', '+', 'y', '+', 'z']","['additive', '__ANON_1', 'ADD', 'additive', '__ANON_1', 'ADD', '__ANON_1']","['algebra-precalculus', 'number-theory', 'diophantine-equations', 'integer-programming']"
633035e8837ac920af77d54d_f_5_5_0,SCAL,1,a prime number,1,"['expr_atom', '__ANON_3']","['algebra-precalculus', 'elementary-number-theory', 'induction', 'divisibility']"
633035e8837ac920af77d6d7_f_0_7_0,SCAL,2,absolute value,2,"['expr_atom', '__ANON_3']","['algebra-precalculus', 'polynomials', 'factoring']"
632fb8e2837ac920af6bf6de_f_0_2_0,FUNC,R,the given function,['R'],"['func_name', '__ANON_0']",['algebra-precalculus']
632ffdd4837ac920af724e44_f_0_0_0,SCAL,1,The digits,1,"['expr_atom', '__ANON_3']","['probability', 'algebra-precalculus', 'probability-theory', 'permutations', 'recreational-mathematics']"
632ffdd4837ac920af724e44_f_0_12_0,SCAL,2,the first digit,2,"['expr_atom', '__ANON_3']","['probability', 'algebra-precalculus', 'probability-theory', 'permutations', 'recreational-mathematics']"
632ffdd4837ac920af724e44_f_1_2_0,SCAL,5.,the digit,[],"['expr_atom', 'number']","['probability', 'algebra-precalculus', 'probability-theory', 'permutations', 'recreational-mathematics']"
632ffdd4837ac920af724e44_f_1_10_0,SCAL,2,the rightmost digit,2,"['expr_atom', '__ANON_3']","['probability', 'algebra-precalculus', 'probability-theory', 'permutations', 'recreational-mathematics']"
632ffdd4837ac920af724e44_f_1_12_0,SCAL,5,leftmost and rightmost digits,5,"['expr_atom', '__ANON_3']","['probability', 'algebra-precalculus', 'probability-theory', 'permutations', 'recreational-mathematics']"
632ffdd4837ac920af724e4c_f_1_6_0,FUNC,f,function,['f'],"['func_name', '__ANON_1']","['linear-algebra', 'abstract-algebra', 'algebra-precalculus']"
632ffdd4837ac920af724e4c_f_1_14_0,FUNC,f,a bijection,['f'],"['func_name', '__ANON_1']","['linear-algebra', 'abstract-algebra', 'algebra-precalculus']"
632ffdd4837ac920af724e4c_f_1_17_0,FUNC,f,a bijection,['f'],"['func_name', '__ANON_1']","['linear-algebra', 'abstract-algebra', 'algebra-precalculus']"
633035e8837ac920af77d7ab_f_0_10_0,SCAL,(3m+2)5,the number    f_0_10_0    base,"['(', '3', 'm', '+', '2', ')', '5']","['unary', 'group', 'L_PAREN', 'additive', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', 'ADD', 'expr_atom', '__ANON_3', 'R_PAREN', 'expr_atom', '__ANON_3']",['algebra-precalculus']
633035e8837ac920af77d803_f_0_1_0,SCAL,1,these values,1,"['expr_atom', '__ANON_3']","['probability', 'combinatorics', 'algebra-precalculus', 'problem-solving', 'palindrome']"
633035e8837ac920af77d803_f_1_9_0,SCAL,9\cdot 10 \cdot 10\cdot 1 \cdot 1,f_1_8_0 digit palindrome number,"['9', '\\cdot', '1', '0', '\\cdot', '1', '0', '\\cdot', '1', '\\cdot', '1']","['mp', 'mp', 'expr_atom', '__ANON_3', 'CMD_CDOT', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', 'CMD_CDOT', 'mp', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', 'CMD_CDOT', 'mp', 'expr_atom', '__ANON_3', 'CMD_CDOT', 'expr_atom', '__ANON_3']","['probability', 'combinatorics', 'algebra-precalculus', 'problem-solving', 'palindrome']"
632ffdd4837ac920af724ec8_f_4_32_0,SCAL,1.00430 + 0.0928i,the values,"['+', 'i']","['additive', 'expr_atom', 'number', 'ADD', 'unary', 'expr_atom', 'number', '__ANON_1']","['sequences-and-series', 'algebra-precalculus', 'nested-radicals']"
633035e8837ac920af77d86c_f_1_3_0,FUNC,\exp,convex,\exp,FUNC_NORMAL,"['calculus', 'algebra-precalculus', 'convex-analysis']"
632ffdd4837ac920af725005_f_1_23_0,SET,\varnothing,subset,\varnothing,set_constant,['algebra-precalculus']
632ffdd4837ac920af7250f9_f_1_19_0,SCAL,1 ,its term number,1,"['expr_atom', '__ANON_3']",['algebra-precalculus']
632fb8e2837ac920af6bfa3d_f_3_1_0,SCAL,(40-j)/(52-j),the fraction   f_3_1_0,"['(', '4', '0', '-', 'j', ')', '/', '(', '5', '2', '-', 'j', ')']","['mp', 'group', 'L_PAREN', 'additive', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', 'SUB', '__ANON_1', 'R_PAREN', 'DIV', 'group', 'L_PAREN', 'additive', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', 'SUB', '__ANON_1', 'R_PAREN']","['algebra-precalculus', 'products']"
633035e8837ac920af77da43_f_2_2_0,FUNC,h(x)=f(x)+g(x),a function,"['h', '(', 'x', ')', '=', 'f', '(', 'x', ')', '+', 'g', '(', 'x', ')']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'additive', 'unary', '__ANON_1', 'group', 'L_PAREN', '__ANON_1', 'R_PAREN', 'ADD', 'unary', '__ANON_1', 'group', 'L_PAREN', '__ANON_1', 'R_PAREN']",['algebra-precalculus']
633035e9837ac920af77dbb5_f_6_4_0,FUNC,D,the map,['D'],"['func_name', '__ANON_0']","['algebra-precalculus', 'derivatives']"
633035e9837ac920af77dbb5_f_6_5_0,FUNC,f,the map,['f'],"['func_name', '__ANON_1']","['algebra-precalculus', 'derivatives']"
633035e9837ac920af77dc4c_f_2_0_0,FUNC,f(x)=-\frac{x^3-15x^2+70x-102}{2},both functions,"['f', '(', 'x', ')', '=', '-', '\\frac', '{', 'x', '^', '3', '-', '1', '5', 'x', '^', '2', '+', '7', '0', 'x', '-', '1', '0', '2', '}', '{', '2', '}']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'unary', 'SUB', 'expr_atom', 'CMD_FRAC', 'L_BRACE', 'additive', 'additive', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'SUB', 'unary', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'ADD', 'additive', 'unary', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_1', 'SUB', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', 'R_BRACE', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE']","['algebra-precalculus', 'interpolation']"
632ffdd5837ac920af725269_f_2_32_0,SCAL,3 ,5 - digit squares,3,"['expr_atom', '__ANON_3']","['algebra-precalculus', 'inequality', 'number-comparison']"
632ffdd5837ac920af725269_f_2_33_0,SCAL,3 ,4 - digit squares,3,"['expr_atom', '__ANON_3']","['algebra-precalculus', 'inequality', 'number-comparison']"
632fb8e2837ac920af6bfcae_f_1_1_0,FUNC,f,the function   f_1_1_0,['f'],"['func_name', '__ANON_1']","['calculus', 'real-analysis', 'algebra-precalculus', 'functions']"
632ffdd5837ac920af725269_f_4_69_0,SCAL,7 ,the continued fraction,7,"['expr_atom', '__ANON_3']","['algebra-precalculus', 'inequality', 'number-comparison']"
633035e9837ac920af77dd68_f_4_0_0,SCAL,5 ,numbers,5,"['expr_atom', '__ANON_3']",['algebra-precalculus']
632ffdd5837ac920af725269_f_4_86_0,SCAL,12/11,The fraction   f_4_86_0,"['1', '2', '/', '1', '1']","['mp', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', 'DIV', 'expr_atom', 'integer', '__ANON_3', '__ANON_3']","['algebra-precalculus', 'inequality', 'number-comparison']"
633035e9837ac920af77ddb8_f_1_1_0,SCAL,0,several ) absolute values,0,"['expr_atom', '__ANON_3']","['algebra-precalculus', 'absolute-value']"
633035e9837ac920af77ddeb_f_0_1_0,SCAL,10 ,a constant speed   f_0_1_0 km,"['1', '0']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']","['algebra-precalculus', 'physics']"
632fb8e3837ac920af6bfe5a_f_3_4_0,FUNC,f,all functions,['f'],"['func_name', '__ANON_1']","['algebra-precalculus', 'logarithms']"
632ffdd5837ac920af72536b_f_1_5_0,SCAL,2,the value,2,"['expr_atom', '__ANON_3']","['algebra-precalculus', 'trigonometry']"
632ffdd5837ac920af7253c0_f_0_2_0,FUNC,f,some single - variable functions,['f'],"['func_name', '__ANON_1']","['algebra-precalculus', 'rational-functions']"
632fb8e3837ac920af6bffc9_f_4_13_0,SCAL,9,the minimum value,9,"['expr_atom', '__ANON_3']","['algebra-precalculus', 'complex-numbers', 'maxima-minima']"
632fb8e3837ac920af6bffc9_f_5_6_0,FUNC," f(x,y) = (x^2-y^2-1)^2 + 4x^2y^2 ",function,"['f', '(', 'x', ',', 'y', ')', '=', '(', 'x', '^', '2', '-', 'y', '^', '2', '-', '1', ')', '^', '2', '+', '4', 'x', '^', '2', 'y', '^', '2']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', 'func_arg', '__ANON_1', 'COMMA', '__ANON_1', 'R_PAREN', 'EQUAL', 'additive', 'exp', 'group', 'L_PAREN', 'additive', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'SUB', 'additive', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'SUB', 'expr_atom', '__ANON_3', 'R_PAREN', 'CARET', 'expr_atom', '__ANON_3', 'ADD', 'unary', 'expr_atom', '__ANON_3', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3']","['algebra-precalculus', 'complex-numbers', 'maxima-minima']"
633035ea837ac920af77e0f2_f_0_1_0,FUNC,y,functions,['y'],"['func_name', '__ANON_1']","['algebra-precalculus', 'notation', 'proof-writing']"
