fid,mtype,exprstr,mention,tokens,type_tokens,tags
632fb8d4837ac920af6b9904_f_0_13_0,FUNC,g:U\to \mathbb{C},a function   f_0_13_0,"['g', ':', 'U', '\\to', '\\mathbb{C}']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', '__ANON_0', 'TO', 'set_constant', 'SET_BASIC']","['complex-analysis', 'derivatives', 'trigonometry', 'complex-numbers']"
632fb8d4837ac920af6b9904_f_1_2_0,FUNC,h,a function   f_1_2_0,['h'],"['func_name', '__ANON_1']","['complex-analysis', 'derivatives', 'trigonometry', 'complex-numbers']"
632fb8d4837ac920af6b9904_f_2_4_0,FUNC,u,functions,['u'],"['func_name', '__ANON_1']","['complex-analysis', 'derivatives', 'trigonometry', 'complex-numbers']"
632ff6da837ac920af71bed1_f_4_8_0,SCAL,(a+b),the minimum value,"['(', 'a', '+', 'b', ')']","['group', 'L_PAREN', 'additive', '__ANON_1', 'ADD', '__ANON_1', 'R_PAREN']",['trigonometry']
63302e0d837ac920af7760b9_f_1_0_0,FUNC,f(x)=f(-x),functions,"['f', '(', 'x', ')', '=', 'f', '(', '-', 'x', ')']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'unary', '__ANON_1', 'group', 'L_PAREN', 'unary', 'SUB', '__ANON_1', 'R_PAREN']",['trigonometry']
63302e0d837ac920af7760b9_f_2_9_0,FUNC,\arccos,here function,\arccos,FUNC_NORMAL,['trigonometry']
632fb8d4837ac920af6b9abc_f_0_7_0,SCAL,-9/4,Correct minimum value,"['-', '9', '/', '4']","['mp', 'unary', 'SUB', 'expr_atom', '__ANON_3', 'DIV', 'expr_atom', '__ANON_3']","['real-analysis', 'trigonometry', 'derivatives', 'optimization', 'maxima-minima']"
632fb8d4837ac920af6b9abc_f_2_2_0,SCAL,-2.25,a minimal value,-,"['unary', 'SUB', 'expr_atom', 'number']","['real-analysis', 'trigonometry', 'derivatives', 'optimization', 'maxima-minima']"
632ff6da837ac920af71c0a3_f_0_10_0,FUNC,f,the complex functions   f_0_10_0,['f'],"['func_name', '__ANON_1']","['complex-analysis', 'trigonometry', 'harmonic-functions', 'potential-theory']"
632ff6da837ac920af71c22f_f_3_1_0,FUNC,\arctan,function,\arctan,FUNC_NORMAL,"['trigonometry', 'inverse-function']"
63302e0e837ac920af7763f5_f_1_12_0,SCAL,0.529919264233,the exact number,[],"['expr_atom', 'number']",['trigonometry']
632ff6db837ac920af71c575_f_0_44_0,SCAL,2,and total number,2,"['expr_atom', '__ANON_3']","['trigonometry', 'nested-radicals']"
632ff6db837ac920af71c575_f_0_49_0,SCAL,57 ,the odd number,"['5', '7']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']","['trigonometry', 'nested-radicals']"
632ff6db837ac920af71c575_f_0_51_0,SCAL,57 ,odd number,"['5', '7']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']","['trigonometry', 'nested-radicals']"
63302e0e837ac920af7765e7_f_2_1_0,FUNC,f,a function   f_2_1_0           f_2_2_0,['f'],"['func_name', '__ANON_1']","['integration', 'trigonometry']"
632fb8d5837ac920af6b9dd6_f_2_3_0,SCAL,1,the values,1,"['expr_atom', '__ANON_3']","['functions', 'trigonometry', 'inequality']"
632fb8d5837ac920af6b9e10_f_1_0_0,FUNC,\sin,a bounded function,\sin,FUNC_NORMAL,"['trigonometry', 'systems-of-equations', 'roots']"
632ff6dc837ac920af71cafd_f_2_2_0,FUNC,\sin,a function,\sin,FUNC_NORMAL,"['geometry', 'trigonometry', 'reference-request', 'notation', 'terminology']"
632ff6dc837ac920af71cafd_f_2_20_0,FUNC,\sin,The function,\sin,FUNC_NORMAL,"['geometry', 'trigonometry', 'reference-request', 'notation', 'terminology']"
632fb8d5837ac920af6b9f97_f_1_24_0,SCAL,1,whatever number,1,"['expr_atom', '__ANON_3']","['geometry', 'trigonometry']"
632ff6dc837ac920af71cb2d_f_1_2_0,FUNC,f:X\to Y,a function   f_1_2_0,"['f', ':', 'X', '\\to', 'Y']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', '__ANON_0', 'TO', '__ANON_0']","['trigonometry', 'solution-verification', 'equivalence-relations']"
63302e0f837ac920af776aa8_f_2_0_0,FUNC,\cos,function,\cos,FUNC_NORMAL,"['trigonometry', 'inverse']"
63302e0f837ac920af776aa8_f_2_2_0,FUNC,\cos,a function,\cos,FUNC_NORMAL,"['trigonometry', 'inverse']"
63302e0f837ac920af776aa8_f_2_5_0,FUNC,f:X\rightarrow Y,a function,"['f', ':', 'X', '\\rightarrow', 'Y']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', '__ANON_0', 'TO', '__ANON_0']","['trigonometry', 'inverse']"
63302e0f837ac920af776aa8_f_2_6_0,FUNC,g:Y\rightarrow X,a function   f_2_6_0,"['g', ':', 'Y', '\\rightarrow', 'X']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', '__ANON_0', 'TO', '__ANON_0']","['trigonometry', 'inverse']"
63302e0f837ac920af776aa8_f_2_11_0,FUNC,f,a bijective function,['f'],"['func_name', '__ANON_1']","['trigonometry', 'inverse']"
63302e0f837ac920af776aa8_f_2_17_0,FUNC,"\cos:\mathbb R\rightarrow [-1,1]",function,"['\\cos', ':', '\\mathbb', 'R', '\\rightarrow', '[', '-', '1', ',', '1', ']']","['func_def', 'FUNC_NORMAL', 'COLON', 'mapping', 'SET_FAT', '__ANON_0', 'TO', 'interval', 'L_BRACKET', 'expr_atom', 'SUB', '__ANON_3', 'COMMA', 'expr_atom', '__ANON_3', 'R_BRACKET']","['trigonometry', 'inverse']"
632fb8d5837ac920af6ba06d_f_2_6_0,SCAL,4x,a real number,"['4', 'x']","['unary', 'expr_atom', '__ANON_3', '__ANON_1']",['trigonometry']
632fb8d5837ac920af6ba06d_f_2_13_0,SCAL,4x,a real number,"['4', 'x']","['unary', 'expr_atom', '__ANON_3', '__ANON_1']",['trigonometry']
632fb8d5837ac920af6ba17b_f_1_4_0,SCAL,1007,a maximal value,"['1', '0', '0', '7']","['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3']","['trigonometry', 'inequality', 'optimization', 'summation', 'a.m.-g.m.-inequality']"
632ff6dc837ac920af71cec7_f_0_0_0,FUNC,f: \mathbb{R} \rightarrow \mathbb{R},the cosine function,"['f', ':', '\\mathbb{R}', '\\rightarrow', '\\mathbb{R}']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', 'set_constant', 'SET_BASIC', 'TO', 'set_constant', 'SET_BASIC']","['real-analysis', 'trigonometry']"
63302e0f837ac920af776b6b_f_1_2_0,SCAL,g(x) ,constant,"['g', '(', 'x', ')']","['unary', '__ANON_1', 'group', 'L_PAREN', '__ANON_1', 'R_PAREN']",['trigonometry']
632fb8d5837ac920af6ba350_f_6_24_0,FUNC,\tan,an increasing function,\tan,FUNC_NORMAL,"['real-analysis', 'trigonometry', 'inequality', 'inverse-function', 'number-comparison']"
632ff6dc837ac920af71d063_f_1_9_0,SCAL,2 ,C f_1_8_0 and C f_1_9_0 constants,2,"['expr_atom', '__ANON_3']","['functions', 'trigonometry', 'solution-verification', 'inverse', 'tangent-line']"
632fb8d6837ac920af6ba499_f_1_2_0,FUNC,\sin,an odd function,\sin,FUNC_NORMAL,['trigonometry']
632fb8d6837ac920af6ba594_f_0_5_0,FUNC,f,the function   f_0_5_0,['f'],"['func_name', '__ANON_1']","['calculus', 'trigonometry', 'derivatives', 'inverse-function']"
632fb8d6837ac920af6ba70b_f_3_0_0,FUNC,"f: \mathbb{R} \to [-1, 1]",the cosine function,"['f', ':', '\\mathbb{R}', '\\to', '[', '-', '1', ',', '1', ']']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', 'set_constant', 'SET_BASIC', 'TO', 'interval', 'L_BRACKET', 'expr_atom', 'SUB', '__ANON_3', 'COMMA', 'expr_atom', '__ANON_3', 'R_BRACKET']","['trigonometry', 'graphing-functions']"
632fb8d6837ac920af6ba70b_f_3_16_0,FUNC,f,the function   f_3_16_0,['f'],"['func_name', '__ANON_1']","['trigonometry', 'graphing-functions']"
63302e10837ac920af776fe9_f_2_10_0,SCAL,2x,number,"['2', 'x']","['unary', 'expr_atom', '__ANON_3', '__ANON_1']","['trigonometry', 'self-learning', 'periodic-functions']"
632fb8d6837ac920af6ba70b_f_3_20_0,FUNC,"g: \mathbb{R} \to [-1, 1]",The function,"['g', ':', '\\mathbb{R}', '\\to', '[', '-', '1', ',', '1', ']']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', 'set_constant', 'SET_BASIC', 'TO', 'interval', 'L_BRACKET', 'expr_atom', 'SUB', '__ANON_3', 'COMMA', 'expr_atom', '__ANON_3', 'R_BRACKET']","['trigonometry', 'graphing-functions']"
632fb8d6837ac920af6ba70b_f_3_23_0,FUNC,"f: \mathbb{R} \to [-1, 1]",the cosine function,"['f', ':', '\\mathbb{R}', '\\to', '[', '-', '1', ',', '1', ']']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', 'set_constant', 'SET_BASIC', 'TO', 'interval', 'L_BRACKET', 'expr_atom', 'SUB', '__ANON_3', 'COMMA', 'expr_atom', '__ANON_3', 'R_BRACKET']","['trigonometry', 'graphing-functions']"
632fb8d6837ac920af6ba70b_f_3_27_0,FUNC,g,the function,['g'],"['func_name', '__ANON_1']","['trigonometry', 'graphing-functions']"
63302e10837ac920af7770a3_f_0_9_0,SCAL,0,the value,0,"['expr_atom', '__ANON_3']","['trigonometry', 'fourier-series']"
63302e10837ac920af777230_f_3_3_0,SCAL, a + i b ,a constant vector   f_3_3_0,"['a', '+', 'i', 'b']","['additive', '__ANON_1', 'ADD', 'unary', '__ANON_1', '__ANON_1']",['trigonometry']
632ff6de837ac920af71d836_f_1_14_0,FUNC,y,The function,['y'],"['func_name', '__ANON_1']",['trigonometry']
632fb8d7837ac920af6bae1e_f_0_3_0,SCAL,x^2+y^2+z^2,the value,"['x', '^', '2', '+', 'y', '^', '2', '+', 'z', '^', '2']","['additive', 'additive', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'ADD', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'ADD', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3']","['algebra-precalculus', 'trigonometry']"
632ff6de837ac920af71d8e7_f_2_5_0,FUNC,F(x) = 0,the function,"['F', '(', 'x', ')', '=', '0']","['func_expr', 'func_name_arg', 'func_name', '__ANON_0', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'expr_atom', '__ANON_3']",['trigonometry']
632fb8d7837ac920af6baf17_f_2_10_0,FUNC,F,an arbitrary function,['F'],"['func_name', '__ANON_0']","['ordinary-differential-equations', 'trigonometry', 'differential-geometry', 'partial-differential-equations']"
632fb8d7837ac920af6baf17_f_2_16_0,FUNC,F,The function   f_2_16_0,['F'],"['func_name', '__ANON_0']","['ordinary-differential-equations', 'trigonometry', 'differential-geometry', 'partial-differential-equations']"
632fb8d7837ac920af6baf17_f_2_18_0,FUNC,F,the function,['F'],"['func_name', '__ANON_0']","['ordinary-differential-equations', 'trigonometry', 'differential-geometry', 'partial-differential-equations']"
632fb8d7837ac920af6baf17_f_2_19_0,FUNC,F,function,['F'],"['func_name', '__ANON_0']","['ordinary-differential-equations', 'trigonometry', 'differential-geometry', 'partial-differential-equations']"
63302e11837ac920af7775fc_f_0_9_0,FUNC,f,functions,['f'],"['func_name', '__ANON_1']","['trigonometry', 'functional-equations']"
632ff6de837ac920af71db13_f_3_9_0,SCAL,80 ,=   f_3_8_0 significant digits,"['8', '0']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']",['trigonometry']
632fb8d7837ac920af6bb070_f_2_33_0,FUNC,g(x)=x^2,another function   f_2_33_0,"['g', '(', 'x', ')', '=', 'x', '^', '2']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3']","['algebra-precalculus', 'trigonometry']"
632fb8d7837ac920af6bb070_f_3_2_0,FUNC,f,your function,['f'],"['func_name', '__ANON_1']","['algebra-precalculus', 'trigonometry']"
632ff6de837ac920af71dc98_f_2_15_0,SCAL,16 ,any prime number,"['1', '6']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']","['algebra-precalculus', 'trigonometry']"
632fb8d7837ac920af6bb1fe_f_5_9_0,SCAL,64,the constant term,"['6', '4']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']","['trigonometry', 'factoring', 'fractions', 'substitution', 'quartics']"
632ff6df837ac920af71e31c_f_0_2_0,FUNC,z,a function,['z'],"['func_name', '__ANON_1']",['trigonometry']
63302e13837ac920af7783ac_f_2_12_0,FUNC,y,trig functions,['y'],"['func_name', '__ANON_1']","['trigonometry', 'systems-of-equations']"
632fb8d9837ac920af6bbf66_f_1_3_0,FUNC,f,some invertible function   f_1_3_0,['f'],"['func_name', '__ANON_1']","['algebra-precalculus', 'trigonometry', 'inverse-function']"
632fb8d9837ac920af6bbf66_f_1_8_0,FUNC,\arcsin,functional,\arcsin,FUNC_NORMAL,"['algebra-precalculus', 'trigonometry', 'inverse-function']"
632fb8da837ac920af6bc0c9_f_0_0_0,FUNC,f,all positive differentiable functions,['f'],"['func_name', '__ANON_1']","['calculus', 'integration', 'ordinary-differential-equations', 'trigonometry']"
63302e15837ac920af778b38_f_3_5_0,FUNC,\sin,a function call,\sin,FUNC_NORMAL,"['trigonometry', 'notation']"
63302e15837ac920af778b65_f_0_2_0,FUNC,f,a smooth function,['f'],"['func_name', '__ANON_1']","['trigonometry', 'differential-geometry']"
63302e15837ac920af778daa_f_1_0_0,FUNC,f,The function,['f'],"['func_name', '__ANON_1']","['calculus', 'trigonometry', 'roots']"
632fb8da837ac920af6bc584_f_0_2_0,SCAL,1,the value   f_0_2_0,1,"['expr_atom', '__ANON_3']","['calculus', 'limits', 'trigonometry', 'ceiling-and-floor-functions']"
632fb8da837ac920af6bc584_f_0_5_0,SCAL,0,the value,0,"['expr_atom', '__ANON_3']","['calculus', 'limits', 'trigonometry', 'ceiling-and-floor-functions']"
63302e16837ac920af779148_f_0_2_0,FUNC,\cos,the functions,\cos,FUNC_NORMAL,"['abstract-algebra', 'trigonometry']"
632ff6e1837ac920af71ebec_f_3_7_0,FUNC,f,two functions,['f'],"['func_name', '__ANON_1']","['trigonometry', 'notation', 'inverse-function']"
632ff6e1837ac920af71ebec_f_3_13_0,FUNC,k,a function   f_3_13_0,['k'],"['func_name', '__ANON_1']","['trigonometry', 'notation', 'inverse-function']"
632ff6e1837ac920af71ebec_f_3_19_0,FUNC,f,any function,['f'],"['func_name', '__ANON_1']","['trigonometry', 'notation', 'inverse-function']"
632ff6e1837ac920af71ebec_f_3_20_0,FUNC,g,; function,['g'],"['func_name', '__ANON_1']","['trigonometry', 'notation', 'inverse-function']"
632ff6e1837ac920af71ebec_f_3_27_0,FUNC,i,a function,['i'],"['func_name', '__ANON_1']","['trigonometry', 'notation', 'inverse-function']"
632ff6e1837ac920af71ebec_f_3_34_0,FUNC,g,function,['g'],"['func_name', '__ANON_1']","['trigonometry', 'notation', 'inverse-function']"
632ff6e1837ac920af71ebec_f_3_46_0,FUNC,e,a function   f_3_46_0,['e'],"['func_name', '__ANON_1']","['trigonometry', 'notation', 'inverse-function']"
632ff6e1837ac920af71ebec_f_3_52_0,FUNC,e(x) = x,the function,"['e', '(', 'x', ')', '=', 'x']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', '__ANON_1']","['trigonometry', 'notation', 'inverse-function']"
632ff6e1837ac920af71ebec_f_3_54_0,FUNC,f,any function,['f'],"['func_name', '__ANON_1']","['trigonometry', 'notation', 'inverse-function']"
63302e16837ac920af779240_f_1_2_0,SCAL,1 ,ship number   f_1_2_0,1,"['expr_atom', '__ANON_3']","['trigonometry', 'vector-spaces']"
63302e16837ac920af779240_f_1_4_0,SCAL,2 ,f_1_3_0   and ship number   f_1_4_0,2,"['expr_atom', '__ANON_3']","['trigonometry', 'vector-spaces']"
63302e16837ac920af779240_f_1_7_0,SCAL,1 ,ship number   f_1_7_0,1,"['expr_atom', '__ANON_3']","['trigonometry', 'vector-spaces']"
63302e16837ac920af779240_f_1_14_0,SCAL,1 ,ship number,1,"['expr_atom', '__ANON_3']","['trigonometry', 'vector-spaces']"
63302e16837ac920af779240_f_1_15_0,SCAL,2 ,a   forward,2,"['expr_atom', '__ANON_3']","['trigonometry', 'vector-spaces']"
632ff6e1837ac920af71ef2a_f_3_17_0,SCAL,0.860334,value,[],"['expr_atom', 'number']",['trigonometry']
63302e16837ac920af779377_f_1_0_0,SCAL,a+bi,a complex number,"['a', '+', 'b', 'i']","['additive', '__ANON_1', 'ADD', 'unary', '__ANON_1', '__ANON_1']",['trigonometry']
632ff6e1837ac920af71efe5_f_0_8_0,SCAL,4 ,the number   f_0_8_0,4,"['expr_atom', '__ANON_3']","['calculus', 'analysis', 'trigonometry']"
632ff6e1837ac920af71f0da_f_0_3_0,FUNC,\sin,an odd function,\sin,FUNC_NORMAL,"['calculus', 'trigonometry', 'definite-integrals', 'oscillatory-integral']"
63302e17837ac920af779480_f_2_6_0,FUNC,f,a trigonometric function,['f'],"['func_name', '__ANON_1']","['algebra-precalculus', 'trigonometry', 'definition']"
632ff6e1837ac920af71f25d_f_0_4_0,FUNC,x,a periodic function,['x'],"['func_name', '__ANON_1']","['algebra-precalculus', 'trigonometry', 'complex-numbers']"
632ff6e2837ac920af71f452_f_4_16_0,SCAL,0,a positive number,0,"['expr_atom', '__ANON_3']",['trigonometry']
632fb8dc837ac920af6bcde5_f_2_2_0,FUNC,f,a   f_2_1_0 -periodic function,['f'],"['func_name', '__ANON_1']",['trigonometry']
632fb8dc837ac920af6bce09_f_0_2_0,SCAL,a/b,a rational number,"['a', '/', 'b']","['mp', '__ANON_1', 'DIV', '__ANON_1']","['trigonometry', 'differential-geometry', 'irrational-numbers', 'periodic-functions']"
632fb8dc837ac920af6bce09_f_0_3_0,SCAL,m/n,a rational number   f_0_3_0,"['m', '/', 'n']","['mp', '__ANON_1', 'DIV', '__ANON_1']","['trigonometry', 'differential-geometry', 'irrational-numbers', 'periodic-functions']"
632fb8dc837ac920af6bce2e_f_0_0_0,SCAL,3 ,question number   f_0_0_0,3,"['expr_atom', '__ANON_3']",['trigonometry']
632fb8dc837ac920af6bd2c6_f_0_0_0,FUNC,h,the function,['h'],"['func_name', '__ANON_1']","['calculus', 'trigonometry', 'rational-functions']"
63302e18837ac920af779f6c_f_0_2_0,SCAL,1 ,  f_0_1_0   value,1,"['expr_atom', '__ANON_3']","['functions', 'trigonometry']"
63302e18837ac920af779f6c_f_3_1_0,SCAL,f(x),the number,"['f', '(', 'x', ')']","['unary', '__ANON_1', 'group', 'L_PAREN', '__ANON_1', 'R_PAREN']","['functions', 'trigonometry']"
632ff6e2837ac920af71f79e_f_1_1_0,FUNC,f\colon \mathbb R \to \mathbb R,function,"['f', '\\colon', '\\mathbb', 'R', '\\to', '\\mathbb', 'R']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', 'SET_FAT', '__ANON_0', 'TO', 'SET_FAT', '__ANON_0']","['functions', 'trigonometry']"
632ff6e3837ac920af71f9a1_f_0_2_0,FUNC,f,function,['f'],"['func_name', '__ANON_1']","['calculus', 'integration', 'trigonometry', 'taylor-expansion']"
632ff6e3837ac920af71f9e0_f_2_2_0,SCAL,33,the value,"['3', '3']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']",['trigonometry']
63302e19837ac920af77a132_f_1_25_0,SCAL,0.0000000099990000000099987,The actual value,[],"['expr_atom', 'number']",['trigonometry']
632fb8dd837ac920af6bd8f6_f_1_20_0,SCAL,estimate,a value,"['e', 's', 't', 'i', 'm', 'a', 't', 'e']","['unary', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1']","['trigonometry', 'physics', 'angle']"
63302e19837ac920af77a1f4_f_0_0_0,FUNC,g(x)=sin(fx),the function,"['g', '(', 'x', ')', '=', 's', 'i', 'n', '(', 'f', 'x', ')']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'unary', '__ANON_1', '__ANON_1', '__ANON_1', 'group', 'L_PAREN', 'unary', '__ANON_1', '__ANON_1', 'R_PAREN']",['trigonometry']
632ff6e4837ac920af72001d_f_3_11_0,FUNC,f(x)=y,non - injective   function   f_3_11_0,"['f', '(', 'x', ')', '=', 'y']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', '__ANON_1']","['algebra-precalculus', 'trigonometry', 'solution-verification', 'quadratics']"
632fb8dd837ac920af6bdb4c_f_0_3_0,SCAL,(d),  a certain number degrees   f_0_3_0,"['(', 'd', ')']","['group', 'L_PAREN', '__ANON_1', 'R_PAREN']","['trigonometry', 'circles']"
632ff6e4837ac920af720194_f_2_27_0,FUNC,f,the function,['f'],"['func_name', '__ANON_1']","['algebra-precalculus', 'trigonometry']"
632ff6e4837ac920af7201ec_f_1_0_0,FUNC,f,The function,['f'],"['func_name', '__ANON_1']","['calculus', 'functions', 'trigonometry', 'asymptotics']"
632ff6e4837ac920af7202fd_f_0_20_0,SCAL,2^2\cdot3\cdot5,first   f_0_19_0 prime numbers,"['2', '^', '2', '\\cdot', '3', '\\cdot', '5']","['mp', 'mp', 'exp', 'expr_atom', '__ANON_3', 'CARET', 'expr_atom', '__ANON_3', 'CMD_CDOT', 'expr_atom', '__ANON_3', 'CMD_CDOT', 'expr_atom', '__ANON_3']","['trigonometry', 'prime-numbers', 'pi', 'nested-radicals']"
632ff6e4837ac920af7202fd_f_0_62_0,SCAL,7,prime numbers,7,"['expr_atom', '__ANON_3']","['trigonometry', 'prime-numbers', 'pi', 'nested-radicals']"
632ff6e4837ac920af7202fd_f_0_72_0,SCAL,49 ,previous composite number,"['4', '9']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']","['trigonometry', 'prime-numbers', 'pi', 'nested-radicals']"
63302e1a837ac920af77a905_f_3_8_0,SCAL,\frac{5}{4},value,"['\\frac', '{', '5', '}', '{', '4', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE']","['functions', 'trigonometry']"
632ff6e4837ac920af720384_f_2_2_0,SCAL,\frac{x-y}{1+xy},the fraction,"['\\frac', '{', 'x', '-', 'y', '}', '{', '1', '+', 'x', 'y', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', 'additive', '__ANON_1', 'SUB', '__ANON_1', 'R_BRACE', 'L_BRACE', 'additive', 'expr_atom', '__ANON_3', 'ADD', 'unary', '__ANON_1', '__ANON_1', 'R_BRACE']","['sequences-and-series', 'trigonometry', 'trigonometric-series']"
63302e1a837ac920af77a905_f_3_10_0,SCAL,-1,value,"['-', '1']","['unary', 'SUB', 'expr_atom', '__ANON_3']","['functions', 'trigonometry']"
63302e1a837ac920af77a905_f_4_15_0,SCAL,0,the value   f_4_15_0,0,"['expr_atom', '__ANON_3']","['functions', 'trigonometry']"
63302e1a837ac920af77a905_f_4_23_0,SCAL,\frac{5}{4},the value   f_4_23_0,"['\\frac', '{', '5', '}', '{', '4', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE']","['functions', 'trigonometry']"
632ff6e4837ac920af7203e9_f_0_2_0,FUNC,\cos,the functions,\cos,FUNC_NORMAL,"['functions', 'trigonometry', 'inequality', 'maxima-minima']"
632ff6e4837ac920af72044b_f_3_2_0,FUNC,F,a function,['F'],"['func_name', '__ANON_0']","['calculus', 'integration', 'derivatives', 'trigonometry']"
632fb8e0837ac920af6beb96_f_4_33_0,FUNC,s,two unique functions,['s'],"['func_name', '__ANON_1']",['trigonometry']
632fb8e0837ac920af6beb96_f_4_57_0,FUNC,s,the functions,['s'],"['func_name', '__ANON_1']",['trigonometry']
632ff6e6837ac920af7212b7_f_1_3_0,SCAL,60,the number   f_1_3_0,"['6', '0']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']",['trigonometry']
632ff6e6837ac920af72145e_f_1_0_0,FUNC,f,favorite   probability density function,['f'],"['func_name', '__ANON_1']","['trigonometry', 'big-list']"
